"id","province","district","urban_rural","age_group","gender","education_level","employed","health_insurance","income","stratum","psu","weight"
4688,"Prov10","Dist22","Rural","65+","Female","Secondary",0,0,21537,"Prov10_Rural","Prov10_Rural_1",93.3899526908694
4689,"Prov3","Dist1","Rural","0-14","Female","Secondary",1,1,24769,"Prov3_Rural","Prov3_Rural_4",112.399215311118
4690,"Prov6","Dist26","Urban","65+","Male","Secondary",0,1,59870,"Prov6_Urban","Prov6_Urban_15",106.840376940182
4691,"Prov10","Dist29","Rural","45-64","Female","None",1,0,28384,"Prov10_Rural","Prov10_Rural_10",93.3899526908694
4692,"Prov7","Dist27","Rural","45-64","Female","None",1,0,41099,"Prov7_Rural","Prov7_Rural_18",94.777534377427
4693,"Prov2","Dist14","Rural","45-64","Male","Primary",0,0,18632,"Prov2_Rural","Prov2_Rural_5",104.857453934119
4694,"Prov9","Dist18","Urban","65+","Male","Secondary",1,1,79279,"Prov9_Urban","Prov9_Urban_1",80.6751578884808
4695,"Prov10","Dist28","Urban","25-44","Male","Primary",0,0,93280,"Prov10_Urban","Prov10_Urban_17",95.3933680941479
4696,"Prov1","Dist21","Urban","25-44","Male","Secondary",1,1,24496,"Prov1_Urban","Prov1_Urban_1",103.035300315577
4697,"Prov4","Dist30","Rural","15-24","Female","Primary",0,0,20456,"Prov4_Rural","Prov4_Rural_7",95.2025594827289
4698,"Prov2","Dist23","Rural","65+","Female","Primary",0,1,21475,"Prov2_Rural","Prov2_Rural_10",104.857453934119
4699,"Prov8","Dist1","Rural","45-64","Female","Primary",0,1,21998,"Prov8_Rural","Prov8_Rural_17",98.3084531593788
4700,"Prov5","Dist15","Rural","0-14","Male","Secondary",0,0,33269,"Prov5_Rural","Prov5_Rural_20",110.289452423252
4701,"Prov9","Dist19","Urban","25-44","Female","Tertiary",0,0,48149,"Prov9_Urban","Prov9_Urban_11",80.6751578884808
4702,"Prov3","Dist4","Urban","25-44","Male","Primary",0,0,31812,"Prov3_Urban","Prov3_Urban_10",95.0637042351494
4703,"Prov9","Dist22","Urban","45-64","Male","Primary",0,0,28909,"Prov9_Urban","Prov9_Urban_5",80.6751578884808
4704,"Prov5","Dist21","Urban","45-64","Female","None",1,1,89035,"Prov5_Urban","Prov5_Urban_15",114.42922458093
4705,"Prov2","Dist16","Rural","0-14","Female","Secondary",1,0,283284,"Prov2_Rural","Prov2_Rural_11",104.857453934119
4706,"Prov2","Dist22","Urban","45-64","Female","Secondary",1,0,59309,"Prov2_Urban","Prov2_Urban_8",131.832986879423
4707,"Prov2","Dist20","Rural","65+","Male","Secondary",0,0,26452,"Prov2_Rural","Prov2_Rural_3",104.857453934119
4708,"Prov10","Dist27","Rural","0-14","Female","None",1,1,21114,"Prov10_Rural","Prov10_Rural_4",93.3899526908694
4709,"Prov4","Dist21","Rural","0-14","Male","Tertiary",0,0,126690,"Prov4_Rural","Prov4_Rural_8",95.2025594827289
4710,"Prov5","Dist23","Urban","65+","Female","Primary",0,1,72925,"Prov5_Urban","Prov5_Urban_12",114.42922458093
4711,"Prov4","Dist13","Rural","25-44","Male","Secondary",1,1,14594,"Prov4_Rural","Prov4_Rural_8",95.2025594827289
4712,"Prov10","Dist20","Urban","65+","Female","Secondary",0,0,24369,"Prov10_Urban","Prov10_Urban_6",95.3933680941479
4713,"Prov4","Dist10","Urban","0-14","Male","Tertiary",1,1,88946,"Prov4_Urban","Prov4_Urban_12",125.766945545763
4714,"Prov3","Dist3","Rural","15-24","Female","Secondary",0,0,56096,"Prov3_Rural","Prov3_Rural_19",112.399215311118
4715,"Prov2","Dist7","Rural","65+","Male","Secondary",0,1,25078,"Prov2_Rural","Prov2_Rural_4",104.857453934119
4716,"Prov2","Dist5","Rural","25-44","Male","Tertiary",1,1,101534,"Prov2_Rural","Prov2_Rural_7",104.857453934119
4717,"Prov3","Dist25","Rural","45-64","Male","Secondary",1,0,206729,"Prov3_Rural","Prov3_Rural_9",112.399215311118
4718,"Prov1","Dist4","Rural","15-24","Male","Tertiary",0,0,19369,"Prov1_Rural","Prov1_Rural_9",139.103490345743
4719,"Prov3","Dist25","Urban","65+","Female","Primary",1,0,47797,"Prov3_Urban","Prov3_Urban_16",95.0637042351494
4720,"Prov10","Dist2","Rural","0-14","Male","Tertiary",0,0,51054,"Prov10_Rural","Prov10_Rural_15",93.3899526908694
4721,"Prov10","Dist13","Rural","0-14","Female","Tertiary",0,1,26348,"Prov10_Rural","Prov10_Rural_12",93.3899526908694
4722,"Prov9","Dist21","Urban","25-44","Male","None",1,0,38369,"Prov9_Urban","Prov9_Urban_3",80.6751578884808
4723,"Prov1","Dist24","Rural","15-24","Male","Secondary",1,0,55555,"Prov1_Rural","Prov1_Rural_13",139.103490345743
4724,"Prov7","Dist10","Urban","15-24","Male","Tertiary",0,0,117833,"Prov7_Urban","Prov7_Urban_14",77.4277643529747
4725,"Prov4","Dist21","Rural","0-14","Male","Secondary",1,0,30430,"Prov4_Rural","Prov4_Rural_15",95.2025594827289
4726,"Prov9","Dist4","Urban","25-44","Female","Primary",0,0,19871,"Prov9_Urban","Prov9_Urban_9",80.6751578884808
4727,"Prov8","Dist25","Urban","15-24","Female","Primary",1,1,78466,"Prov8_Urban","Prov8_Urban_9",86.7516533136787
4728,"Prov5","Dist8","Urban","15-24","Male","Secondary",1,0,109274,"Prov5_Urban","Prov5_Urban_13",114.42922458093
4729,"Prov7","Dist17","Rural","0-14","Male","Primary",0,0,27847,"Prov7_Rural","Prov7_Rural_19",94.777534377427
4730,"Prov10","Dist14","Rural","65+","Female","Tertiary",0,0,39353,"Prov10_Rural","Prov10_Rural_16",93.3899526908694
4731,"Prov10","Dist12","Rural","15-24","Female","Primary",1,0,25670,"Prov10_Rural","Prov10_Rural_14",93.3899526908694
4732,"Prov1","Dist6","Rural","25-44","Male","Tertiary",0,1,29462,"Prov1_Rural","Prov1_Rural_4",139.103490345743
4733,"Prov8","Dist7","Rural","65+","Male","Primary",0,1,49399,"Prov8_Rural","Prov8_Rural_13",98.3084531593788
4734,"Prov9","Dist28","Urban","15-24","Female","Secondary",1,1,100702,"Prov9_Urban","Prov9_Urban_13",80.6751578884808
4735,"Prov9","Dist20","Rural","25-44","Male","Secondary",0,0,79984,"Prov9_Rural","Prov9_Rural_10",102.574445888518
4736,"Prov1","Dist19","Rural","15-24","Female","Tertiary",0,0,36659,"Prov1_Rural","Prov1_Rural_20",139.103490345743
4737,"Prov6","Dist10","Urban","25-44","Male","Secondary",1,1,67787,"Prov6_Urban","Prov6_Urban_16",106.840376940182
4738,"Prov1","Dist4","Urban","25-44","Female","Primary",1,0,137193,"Prov1_Urban","Prov1_Urban_11",103.035300315577
4739,"Prov7","Dist20","Rural","25-44","Male","Primary",0,0,9015,"Prov7_Rural","Prov7_Rural_20",94.777534377427
4740,"Prov1","Dist1","Rural","15-24","Female","Secondary",1,0,47311,"Prov1_Rural","Prov1_Rural_2",139.103490345743
4741,"Prov6","Dist2","Rural","45-64","Male","Secondary",0,0,27266,"Prov6_Rural","Prov6_Rural_4",115.536655419542
4742,"Prov6","Dist11","Urban","25-44","Female","Tertiary",0,0,128588,"Prov6_Urban","Prov6_Urban_13",106.840376940182
4743,"Prov7","Dist28","Rural","65+","Male","Primary",0,0,38439,"Prov7_Rural","Prov7_Rural_11",94.777534377427
4744,"Prov2","Dist29","Rural","65+","Female","None",1,0,66259,"Prov2_Rural","Prov2_Rural_5",104.857453934119
4745,"Prov7","Dist16","Rural","25-44","Female","None",0,0,20483,"Prov7_Rural","Prov7_Rural_12",94.777534377427
4746,"Prov1","Dist22","Urban","45-64","Female","Secondary",1,1,84865,"Prov1_Urban","Prov1_Urban_12",103.035300315577
4747,"Prov3","Dist6","Rural","0-14","Male","Primary",1,0,33724,"Prov3_Rural","Prov3_Rural_12",112.399215311118
4748,"Prov2","Dist13","Urban","45-64","Female","Primary",0,1,17579,"Prov2_Urban","Prov2_Urban_18",131.832986879423
4749,"Prov1","Dist19","Rural","0-14","Male","Primary",0,0,17848,"Prov1_Rural","Prov1_Rural_3",139.103490345743
4750,"Prov6","Dist30","Urban","25-44","Female","Secondary",1,1,13701,"Prov6_Urban","Prov6_Urban_9",106.840376940182
4751,"Prov6","Dist20","Rural","65+","Male","Tertiary",1,0,82028,"Prov6_Rural","Prov6_Rural_14",115.536655419542
4752,"Prov8","Dist30","Rural","65+","Female","Tertiary",0,0,17102,"Prov8_Rural","Prov8_Rural_17",98.3084531593788
4753,"Prov6","Dist6","Rural","25-44","Female","Tertiary",0,0,60183,"Prov6_Rural","Prov6_Rural_8",115.536655419542
4754,"Prov4","Dist4","Urban","45-64","Male","Secondary",1,0,49973,"Prov4_Urban","Prov4_Urban_12",125.766945545763
4755,"Prov7","Dist9","Urban","45-64","Female","Primary",1,0,60538,"Prov7_Urban","Prov7_Urban_5",77.4277643529747
4756,"Prov3","Dist23","Urban","0-14","Female","Primary",0,0,44855,"Prov3_Urban","Prov3_Urban_10",95.0637042351494
4757,"Prov1","Dist12","Rural","65+","Male","None",0,1,50963,"Prov1_Rural","Prov1_Rural_11",139.103490345743
4758,"Prov3","Dist15","Rural","25-44","Female","Secondary",0,0,31210,"Prov3_Rural","Prov3_Rural_18",112.399215311118
4759,"Prov8","Dist12","Urban","45-64","Female","Primary",1,0,16650,"Prov8_Urban","Prov8_Urban_10",86.7516533136787
4760,"Prov10","Dist11","Urban","0-14","Male","Secondary",1,0,34871,"Prov10_Urban","Prov10_Urban_13",95.3933680941479
4761,"Prov7","Dist21","Rural","25-44","Female","Primary",0,0,12807,"Prov7_Rural","Prov7_Rural_5",94.777534377427
4762,"Prov4","Dist19","Rural","25-44","Male","Primary",1,0,39305,"Prov4_Rural","Prov4_Rural_16",95.2025594827289
4763,"Prov3","Dist9","Rural","45-64","Female","Secondary",1,0,50276,"Prov3_Rural","Prov3_Rural_19",112.399215311118
4764,"Prov10","Dist13","Rural","45-64","Female","Secondary",0,0,24459,"Prov10_Rural","Prov10_Rural_10",93.3899526908694
4765,"Prov5","Dist16","Urban","25-44","Female","Primary",1,1,17446,"Prov5_Urban","Prov5_Urban_4",114.42922458093
4766,"Prov7","Dist15","Urban","0-14","Male","Tertiary",1,0,74410,"Prov7_Urban","Prov7_Urban_3",77.4277643529747
4767,"Prov4","Dist19","Urban","15-24","Female","None",0,0,26027,"Prov4_Urban","Prov4_Urban_20",125.766945545763
4768,"Prov2","Dist19","Urban","65+","Female","Primary",0,0,10218,"Prov2_Urban","Prov2_Urban_4",131.832986879423
4769,"Prov7","Dist20","Rural","45-64","Female","Tertiary",0,0,54558,"Prov7_Rural","Prov7_Rural_4",94.777534377427
4770,"Prov8","Dist6","Urban","0-14","Female","Secondary",1,1,55154,"Prov8_Urban","Prov8_Urban_1",86.7516533136787
4771,"Prov2","Dist18","Urban","0-14","Female","Tertiary",0,1,27418,"Prov2_Urban","Prov2_Urban_14",131.832986879423
4772,"Prov1","Dist18","Urban","25-44","Male","Tertiary",0,1,56001,"Prov1_Urban","Prov1_Urban_16",103.035300315577
4773,"Prov8","Dist4","Urban","15-24","Female","Primary",0,1,28258,"Prov8_Urban","Prov8_Urban_9",86.7516533136787
4774,"Prov4","Dist8","Rural","65+","Female","Tertiary",1,0,114707,"Prov4_Rural","Prov4_Rural_1",95.2025594827289
4775,"Prov5","Dist18","Rural","25-44","Female","Secondary",0,1,16029,"Prov5_Rural","Prov5_Rural_2",110.289452423252
4776,"Prov2","Dist19","Rural","65+","Male","Tertiary",0,0,45762,"Prov2_Rural","Prov2_Rural_4",104.857453934119
4777,"Prov10","Dist9","Rural","15-24","Male","Tertiary",0,0,51551,"Prov10_Rural","Prov10_Rural_14",93.3899526908694
4778,"Prov5","Dist23","Rural","25-44","Male","Primary",0,0,34167,"Prov5_Rural","Prov5_Rural_20",110.289452423252
4779,"Prov6","Dist12","Rural","45-64","Male","Primary",1,0,39511,"Prov6_Rural","Prov6_Rural_5",115.536655419542
4780,"Prov10","Dist23","Rural","0-14","Female","Primary",1,1,45078,"Prov10_Rural","Prov10_Rural_13",93.3899526908694
4781,"Prov4","Dist8","Urban","15-24","Female","Secondary",0,0,66241,"Prov4_Urban","Prov4_Urban_19",125.766945545763
4782,"Prov3","Dist30","Urban","15-24","Female","Primary",0,1,46079,"Prov3_Urban","Prov3_Urban_11",95.0637042351494
4783,"Prov6","Dist20","Urban","65+","Male","Secondary",0,0,64134,"Prov6_Urban","Prov6_Urban_4",106.840376940182
4784,"Prov6","Dist2","Urban","25-44","Female","Secondary",0,1,73973,"Prov6_Urban","Prov6_Urban_19",106.840376940182
4785,"Prov1","Dist28","Urban","15-24","Female","Secondary",0,0,42453,"Prov1_Urban","Prov1_Urban_4",103.035300315577
4786,"Prov3","Dist9","Rural","0-14","Male","None",1,0,44372,"Prov3_Rural","Prov3_Rural_5",112.399215311118
4787,"Prov1","Dist29","Rural","65+","Male","Secondary",0,0,45405,"Prov1_Rural","Prov1_Rural_19",139.103490345743
4788,"Prov1","Dist24","Rural","65+","Female","Tertiary",0,0,39862,"Prov1_Rural","Prov1_Rural_14",139.103490345743
4789,"Prov8","Dist19","Rural","45-64","Male","Tertiary",0,0,45476,"Prov8_Rural","Prov8_Rural_16",98.3084531593788
4790,"Prov2","Dist18","Urban","0-14","Male","Secondary",1,1,204891,"Prov2_Urban","Prov2_Urban_10",131.832986879423
4791,"Prov5","Dist20","Rural","45-64","Male","Primary",1,0,39031,"Prov5_Rural","Prov5_Rural_12",110.289452423252
4792,"Prov2","Dist8","Rural","0-14","Female","Secondary",1,0,19849,"Prov2_Rural","Prov2_Rural_5",104.857453934119
4793,"Prov10","Dist5","Urban","65+","Male","Secondary",0,0,59855,"Prov10_Urban","Prov10_Urban_4",95.3933680941479
4794,"Prov10","Dist24","Rural","45-64","Male","Secondary",1,0,355816,"Prov10_Rural","Prov10_Rural_17",93.3899526908694
4795,"Prov9","Dist9","Rural","45-64","Male","Primary",1,1,45322,"Prov9_Rural","Prov9_Rural_9",102.574445888518
4796,"Prov4","Dist6","Urban","0-14","Male","Secondary",0,0,20993,"Prov4_Urban","Prov4_Urban_13",125.766945545763
4797,"Prov8","Dist5","Urban","0-14","Female","None",0,1,73508,"Prov8_Urban","Prov8_Urban_12",86.7516533136787
4798,"Prov3","Dist18","Rural","15-24","Female","Secondary",1,0,25073,"Prov3_Rural","Prov3_Rural_4",112.399215311118
4799,"Prov9","Dist18","Urban","15-24","Female","Secondary",1,1,66233,"Prov9_Urban","Prov9_Urban_2",80.6751578884808
4800,"Prov1","Dist14","Rural","25-44","Female","None",1,1,43331,"Prov1_Rural","Prov1_Rural_1",139.103490345743
4801,"Prov3","Dist7","Rural","65+","Male","Primary",0,0,54222,"Prov3_Rural","Prov3_Rural_2",112.399215311118
4802,"Prov4","Dist10","Urban","45-64","Female","None",1,1,62118,"Prov4_Urban","Prov4_Urban_10",125.766945545763
4803,"Prov8","Dist23","Urban","25-44","Male","Secondary",0,1,62608,"Prov8_Urban","Prov8_Urban_4",86.7516533136787
4804,"Prov5","Dist30","Rural","45-64","Male","Primary",1,1,122256,"Prov5_Rural","Prov5_Rural_20",110.289452423252
4805,"Prov8","Dist24","Urban","15-24","Female","Primary",0,0,156368,"Prov8_Urban","Prov8_Urban_9",86.7516533136787
4806,"Prov6","Dist26","Rural","65+","Male","Primary",0,1,9131,"Prov6_Rural","Prov6_Rural_18",115.536655419542
4807,"Prov1","Dist5","Rural","15-24","Male","Secondary",0,0,22104,"Prov1_Rural","Prov1_Rural_20",139.103490345743
4808,"Prov7","Dist10","Urban","65+","Male","Tertiary",1,0,59793,"Prov7_Urban","Prov7_Urban_14",77.4277643529747
4809,"Prov6","Dist24","Rural","45-64","Female","Secondary",0,0,14343,"Prov6_Rural","Prov6_Rural_15",115.536655419542
4810,"Prov7","Dist17","Urban","25-44","Male","Primary",1,0,30485,"Prov7_Urban","Prov7_Urban_11",77.4277643529747
4811,"Prov2","Dist5","Urban","15-24","Male","Primary",1,1,52949,"Prov2_Urban","Prov2_Urban_3",131.832986879423
4812,"Prov10","Dist12","Rural","25-44","Female","Secondary",0,0,40305,"Prov10_Rural","Prov10_Rural_10",93.3899526908694
4813,"Prov9","Dist11","Rural","15-24","Female","Tertiary",1,0,40962,"Prov9_Rural","Prov9_Rural_7",102.574445888518
4814,"Prov7","Dist10","Rural","25-44","Male","Secondary",1,1,32217,"Prov7_Rural","Prov7_Rural_8",94.777534377427
4815,"Prov8","Dist19","Rural","15-24","Male","Secondary",0,0,52105,"Prov8_Rural","Prov8_Rural_6",98.3084531593788
4816,"Prov4","Dist4","Urban","25-44","Male","Primary",0,1,22943,"Prov4_Urban","Prov4_Urban_3",125.766945545763
4817,"Prov1","Dist25","Urban","45-64","Female","Tertiary",1,1,93529,"Prov1_Urban","Prov1_Urban_3",103.035300315577
4818,"Prov9","Dist12","Rural","15-24","Female","Secondary",0,0,71233,"Prov9_Rural","Prov9_Rural_5",102.574445888518
4819,"Prov4","Dist15","Rural","25-44","Female","Primary",0,1,8090,"Prov4_Rural","Prov4_Rural_15",95.2025594827289
4820,"Prov9","Dist20","Rural","15-24","Female","Primary",0,0,96790,"Prov9_Rural","Prov9_Rural_12",102.574445888518
4821,"Prov2","Dist22","Urban","65+","Male","Tertiary",1,1,136154,"Prov2_Urban","Prov2_Urban_19",131.832986879423
4822,"Prov10","Dist16","Rural","15-24","Female","Secondary",1,0,46036,"Prov10_Rural","Prov10_Rural_4",93.3899526908694
4823,"Prov8","Dist6","Rural","65+","Male","Secondary",1,0,68827,"Prov8_Rural","Prov8_Rural_5",98.3084531593788
4824,"Prov8","Dist16","Urban","15-24","Male","Tertiary",1,1,152158,"Prov8_Urban","Prov8_Urban_2",86.7516533136787
4825,"Prov7","Dist5","Rural","45-64","Female","Secondary",0,1,6151,"Prov7_Rural","Prov7_Rural_3",94.777534377427
4826,"Prov1","Dist24","Rural","65+","Male","None",0,1,17446,"Prov1_Rural","Prov1_Rural_19",139.103490345743
4827,"Prov6","Dist6","Urban","25-44","Female","Tertiary",1,0,127919,"Prov6_Urban","Prov6_Urban_12",106.840376940182
4828,"Prov4","Dist12","Rural","45-64","Female","Secondary",1,0,47706,"Prov4_Rural","Prov4_Rural_6",95.2025594827289
4829,"Prov1","Dist12","Urban","65+","Female","Secondary",0,0,36518,"Prov1_Urban","Prov1_Urban_2",103.035300315577
4830,"Prov10","Dist9","Urban","15-24","Female","Primary",0,0,16514,"Prov10_Urban","Prov10_Urban_10",95.3933680941479
4831,"Prov10","Dist1","Rural","65+","Male","Primary",0,0,13773,"Prov10_Rural","Prov10_Rural_10",93.3899526908694
4832,"Prov2","Dist11","Rural","0-14","Female","Primary",0,0,56524,"Prov2_Rural","Prov2_Rural_3",104.857453934119
4833,"Prov7","Dist16","Urban","25-44","Female","Primary",1,0,49924,"Prov7_Urban","Prov7_Urban_13",77.4277643529747
4834,"Prov4","Dist12","Rural","25-44","Female","Secondary",0,0,75985,"Prov4_Rural","Prov4_Rural_17",95.2025594827289
4835,"Prov4","Dist8","Rural","45-64","Female","Tertiary",1,0,58229,"Prov4_Rural","Prov4_Rural_19",95.2025594827289
4836,"Prov8","Dist17","Rural","65+","Female","Secondary",1,0,32777,"Prov8_Rural","Prov8_Rural_19",98.3084531593788
4837,"Prov5","Dist17","Urban","25-44","Female","Secondary",0,0,51857,"Prov5_Urban","Prov5_Urban_18",114.42922458093
4838,"Prov5","Dist9","Urban","65+","Male","Primary",0,0,29997,"Prov5_Urban","Prov5_Urban_10",114.42922458093
4839,"Prov2","Dist1","Rural","15-24","Female","Secondary",1,0,48749,"Prov2_Rural","Prov2_Rural_7",104.857453934119
4840,"Prov9","Dist12","Rural","25-44","Female","Secondary",0,0,23909,"Prov9_Rural","Prov9_Rural_6",102.574445888518
4841,"Prov9","Dist27","Rural","0-14","Female","Secondary",0,0,22628,"Prov9_Rural","Prov9_Rural_17",102.574445888518
4842,"Prov4","Dist1","Rural","45-64","Female","None",0,1,18917,"Prov4_Rural","Prov4_Rural_17",95.2025594827289
4843,"Prov3","Dist8","Urban","45-64","Male","Secondary",0,0,19407,"Prov3_Urban","Prov3_Urban_19",95.0637042351494
4844,"Prov7","Dist27","Rural","25-44","Female","Secondary",0,0,81267,"Prov7_Rural","Prov7_Rural_6",94.777534377427
4845,"Prov7","Dist22","Urban","45-64","Male","Secondary",1,0,44157,"Prov7_Urban","Prov7_Urban_11",77.4277643529747
4846,"Prov9","Dist19","Rural","65+","Male","Secondary",0,0,38992,"Prov9_Rural","Prov9_Rural_10",102.574445888518
4847,"Prov4","Dist23","Urban","0-14","Male","None",0,0,29403,"Prov4_Urban","Prov4_Urban_19",125.766945545763
4848,"Prov7","Dist18","Urban","65+","Female","Secondary",1,1,73223,"Prov7_Urban","Prov7_Urban_1",77.4277643529747
4849,"Prov5","Dist4","Urban","45-64","Male","Secondary",0,0,96459,"Prov5_Urban","Prov5_Urban_10",114.42922458093
4850,"Prov10","Dist4","Rural","25-44","Male","Primary",0,0,30202,"Prov10_Rural","Prov10_Rural_13",93.3899526908694
4851,"Prov8","Dist10","Rural","0-14","Female","Secondary",0,0,41390,"Prov8_Rural","Prov8_Rural_16",98.3084531593788
4852,"Prov2","Dist20","Rural","45-64","Male","None",0,0,42702,"Prov2_Rural","Prov2_Rural_13",104.857453934119
4853,"Prov9","Dist20","Rural","0-14","Male","Primary",0,0,55395,"Prov9_Rural","Prov9_Rural_20",102.574445888518
4854,"Prov3","Dist21","Rural","65+","Male","Primary",0,0,37127,"Prov3_Rural","Prov3_Rural_9",112.399215311118
4855,"Prov8","Dist26","Rural","25-44","Male","Primary",0,0,5940,"Prov8_Rural","Prov8_Rural_9",98.3084531593788
4856,"Prov5","Dist21","Urban","15-24","Female","Primary",1,1,163245,"Prov5_Urban","Prov5_Urban_8",114.42922458093
4857,"Prov6","Dist14","Rural","15-24","Male","Primary",0,0,29699,"Prov6_Rural","Prov6_Rural_18",115.536655419542
4858,"Prov9","Dist11","Urban","25-44","Female","None",1,1,125201,"Prov9_Urban","Prov9_Urban_9",80.6751578884808
4859,"Prov9","Dist1","Urban","0-14","Female","Primary",1,0,18367,"Prov9_Urban","Prov9_Urban_13",80.6751578884808
4860,"Prov5","Dist12","Urban","25-44","Female","Tertiary",1,1,79215,"Prov5_Urban","Prov5_Urban_4",114.42922458093
4861,"Prov2","Dist4","Rural","25-44","Male","Secondary",0,0,24475,"Prov2_Rural","Prov2_Rural_15",104.857453934119
4862,"Prov8","Dist5","Rural","25-44","Female","Secondary",0,0,26845,"Prov8_Rural","Prov8_Rural_3",98.3084531593788
4863,"Prov6","Dist30","Urban","0-14","Male","Tertiary",1,1,29255,"Prov6_Urban","Prov6_Urban_2",106.840376940182
4864,"Prov5","Dist23","Rural","45-64","Female","Tertiary",0,0,56547,"Prov5_Rural","Prov5_Rural_14",110.289452423252
4865,"Prov3","Dist4","Rural","0-14","Male","Primary",1,0,81550,"Prov3_Rural","Prov3_Rural_9",112.399215311118
4866,"Prov9","Dist6","Rural","15-24","Male","None",0,0,6443,"Prov9_Rural","Prov9_Rural_8",102.574445888518
4867,"Prov1","Dist9","Rural","25-44","Female","Secondary",0,0,34693,"Prov1_Rural","Prov1_Rural_2",139.103490345743
4868,"Prov10","Dist15","Rural","25-44","Male","Primary",1,0,75596,"Prov10_Rural","Prov10_Rural_20",93.3899526908694
