"respondent_id","age","urban_rural","education","mode","satisfaction","income_reported","responded","mode_weight"
2649,32,"Urban","Low","Web",5.7,38619,0,2.92361111111111
2650,24,"Rural","Medium","Web",8.8,34624,0,2.92361111111111
2651,43,"Urban","High","Web",7,36659,1,2.92361111111111
2652,48,"Urban","High","Web",7.2,52187,0,2.92361111111111
2653,60,"Rural","Medium","Phone",6.9,22851,1,1.79284369114878
2654,65,"Urban","Medium","Face-to-face",8.6,36519,0,1.30944625407166
2655,32,"Rural","Low","Phone",6.1,72208,1,1.79284369114878
2656,23,"Rural","Medium","Face-to-face",7.3,56494,1,1.30944625407166
2657,19,"Urban","Medium","Phone",4.7,83293,1,1.79284369114878
2658,45,"Rural","High","Web",5.7,45561,0,2.92361111111111
2659,25,"Rural","Medium","Face-to-face",8.7,43816,1,1.30944625407166
2660,49,"Rural","Low","Phone",6,36005,0,1.79284369114878
2661,58,"Rural","Medium","Web",8.2,53045,0,2.92361111111111
2662,80,"Rural","Low","Face-to-face",9,32511,1,1.30944625407166
2663,40,"Rural","Low","Web",6.5,47826,1,2.92361111111111
2664,45,"Rural","Medium","Face-to-face",6.5,32721,0,1.30944625407166
2665,77,"Rural","High","Phone",7.3,72382,1,1.79284369114878
2666,51,"Rural","Medium","Web",7.1,51593,1,2.92361111111111
2667,69,"Rural","High","Phone",6,16764,1,1.79284369114878
2668,41,"Urban","Medium","Web",7.8,19734,0,2.92361111111111
2669,41,"Rural","Medium","Face-to-face",7.4,57956,1,1.30944625407166
2670,62,"Rural","Medium","Face-to-face",8.2,56389,1,1.30944625407166
2671,55,"Urban","Medium","Web",7,45832,0,2.92361111111111
2672,48,"Rural","Low","Face-to-face",7.6,26694,1,1.30944625407166
2673,30,"Rural","Medium","Web",6.6,74837,1,2.92361111111111
2674,60,"Rural","Low","Face-to-face",7.9,63945,1,1.30944625407166
2675,56,"Urban","Medium","Web",7.9,39306,1,2.92361111111111
2676,28,"Urban","Low","Phone",7.3,43282,1,1.79284369114878
2677,20,"Rural","Medium","Web",5.3,47626,0,2.92361111111111
2678,61,"Rural","Medium","Face-to-face",7.5,20152,1,1.30944625407166
2679,71,"Urban","Low","Face-to-face",8.1,28411,0,1.30944625407166
2680,18,"Rural","Medium","Face-to-face",7.8,83073,1,1.30944625407166
2681,65,"Urban","High","Web",5.5,39611,0,2.92361111111111
2682,62,"Rural","Medium","Face-to-face",11,32539,0,1.30944625407166
2683,37,"Rural","Medium","Face-to-face",9,36215,0,1.30944625407166
2684,39,"Rural","High","Phone",6,39926,1,1.79284369114878
2685,71,"Urban","Medium","Face-to-face",8.2,18347,1,1.30944625407166
2686,72,"Rural","Medium","Face-to-face",8.3,38585,0,1.30944625407166
2687,26,"Rural","Low","Face-to-face",6.7,18584,0,1.30944625407166
2688,26,"Urban","Medium","Phone",6.7,32177,0,1.79284369114878
2689,40,"Urban","Low","Web",8.3,74560,0,2.92361111111111
2690,49,"Rural","High","Web",5.9,29197,0,2.92361111111111
2691,48,"Urban","High","Phone",8.1,22922,0,1.79284369114878
2692,33,"Urban","Medium","Phone",6.6,24474,1,1.79284369114878
2693,34,"Urban","Medium","Phone",7.8,52031,0,1.79284369114878
2694,48,"Urban","High","Web",5.9,19746,0,2.92361111111111
2695,69,"Rural","High","Face-to-face",7.3,134426,1,1.30944625407166
2696,29,"Urban","High","Web",5.5,21278,1,2.92361111111111
2697,70,"Rural","Medium","Phone",7.7,29820,1,1.79284369114878
2698,68,"Urban","Low","Face-to-face",8.1,89406,1,1.30944625407166
2699,53,"Urban","Medium","Web",5.3,29904,1,2.92361111111111
2700,77,"Rural","Medium","Face-to-face",7.8,75971,1,1.30944625407166
2701,56,"Rural","Medium","Web",5.6,45766,0,2.92361111111111
2702,80,"Rural","Medium","Face-to-face",8.5,83680,1,1.30944625407166
2703,69,"Rural","Medium","Face-to-face",7.7,38932,1,1.30944625407166
2704,18,"Urban","High","Web",6.6,20683,0,2.92361111111111
2705,71,"Rural","High","Face-to-face",7,82879,1,1.30944625407166
2706,49,"Urban","Medium","Phone",7,75587,1,1.79284369114878
2707,24,"Rural","Medium","Face-to-face",6.8,32383,1,1.30944625407166
2708,74,"Rural","Medium","Face-to-face",8.3,43610,1,1.30944625407166
2709,45,"Urban","Medium","Web",7.7,31960,0,2.92361111111111
2710,36,"Rural","Medium","Face-to-face",8.7,62874,1,1.30944625407166
2711,21,"Rural","High","Web",6.2,16342,0,2.92361111111111
2712,38,"Urban","High","Phone",6.8,51083,1,1.79284369114878
2713,69,"Rural","Medium","Phone",5.8,53725,0,1.79284369114878
2714,29,"Urban","High","Web",8.1,37591,1,2.92361111111111
2715,23,"Urban","High","Web",8.5,50559,0,2.92361111111111
2716,62,"Urban","Medium","Face-to-face",7.7,47111,1,1.30944625407166
2717,44,"Rural","Low","Face-to-face",8.3,73971,1,1.30944625407166
2718,63,"Rural","Low","Face-to-face",8.4,60380,1,1.30944625407166
2719,39,"Urban","Medium","Phone",6.6,25085,0,1.79284369114878
2720,61,"Urban","Medium","Phone",7.1,26122,1,1.79284369114878
2721,26,"Urban","Low","Web",7,28316,1,2.92361111111111
2722,26,"Urban","Low","Phone",6.4,45704,0,1.79284369114878
2723,18,"Rural","Medium","Face-to-face",7.6,41992,0,1.30944625407166
2724,49,"Urban","Medium","Web",7.2,28758,0,2.92361111111111
2725,54,"Urban","Medium","Phone",7.4,55828,1,1.79284369114878
2726,48,"Rural","Medium","Face-to-face",8.3,20720,1,1.30944625407166
2727,73,"Rural","High","Face-to-face",7.5,94514,1,1.30944625407166
2728,58,"Urban","Medium","Phone",6.1,44261,0,1.79284369114878
2729,26,"Urban","Low","Phone",6.7,29539,0,1.79284369114878
2730,46,"Rural","Medium","Web",5.8,93672,0,2.92361111111111
2731,45,"Urban","High","Web",7.1,42387,0,2.92361111111111
2732,50,"Urban","High","Web",8.4,25505,1,2.92361111111111
2733,42,"Rural","Medium","Face-to-face",9.5,20921,1,1.30944625407166
2734,61,"Rural","High","Face-to-face",6.8,30621,1,1.30944625407166
2735,36,"Rural","Low","Web",7.1,33628,0,2.92361111111111
2736,51,"Rural","High","Phone",6.7,40524,1,1.79284369114878
2737,59,"Rural","Medium","Face-to-face",9.4,40614,0,1.30944625407166
2738,59,"Rural","Medium","Face-to-face",8.7,55729,0,1.30944625407166
2739,46,"Rural","Medium","Face-to-face",9.3,32088,1,1.30944625407166
2740,30,"Rural","Medium","Web",6.8,65422,0,2.92361111111111
2741,44,"Urban","High","Phone",6.8,52349,0,1.79284369114878
2742,52,"Urban","Medium","Phone",5,49240,0,1.79284369114878
2743,58,"Urban","Medium","Phone",6.9,100650,0,1.79284369114878
2744,21,"Urban","Medium","Phone",9.3,16610,1,1.79284369114878
2745,52,"Urban","High","Web",6.7,20612,1,2.92361111111111
2746,19,"Rural","Medium","Face-to-face",6.7,79120,1,1.30944625407166
2747,46,"Rural","High","Web",7.1,57585,1,2.92361111111111
2748,28,"Urban","Medium","Web",7.6,109059,1,2.92361111111111
2749,74,"Rural","Medium","Phone",7.4,45941,1,1.79284369114878
2750,32,"Rural","Medium","Face-to-face",7.7,52170,0,1.30944625407166
2751,38,"Rural","Medium","Face-to-face",7.4,21374,1,1.30944625407166
2752,46,"Rural","Medium","Face-to-face",8.2,67899,1,1.30944625407166
2753,64,"Rural","Low","Phone",8.6,44294,0,1.79284369114878
2754,54,"Urban","Medium","Phone",8.6,48379,0,1.79284369114878
2755,69,"Rural","Medium","Face-to-face",7.9,27680,1,1.30944625407166
2756,80,"Rural","Low","Phone",5.7,49577,0,1.79284369114878
2757,39,"Rural","High","Face-to-face",8.7,26298,0,1.30944625407166
2758,24,"Rural","Low","Web",6.1,114977,0,2.92361111111111
2759,55,"Rural","Low","Face-to-face",5.8,32890,1,1.30944625407166
2760,31,"Rural","High","Web",5,10827,1,2.92361111111111
2761,21,"Rural","High","Face-to-face",7.1,94789,1,1.30944625407166
2762,33,"Rural","Medium","Face-to-face",7.1,61892,1,1.30944625407166
2763,50,"Urban","Medium","Web",7.1,24267,1,2.92361111111111
2764,30,"Urban","Medium","Phone",7.9,32581,1,1.79284369114878
2765,70,"Rural","Low","Face-to-face",7.7,19608,1,1.30944625407166
2766,40,"Urban","High","Phone",8.4,38921,1,1.79284369114878
2767,53,"Urban","Medium","Face-to-face",9.7,62528,1,1.30944625407166
2768,22,"Rural","High","Web",5.2,50564,1,2.92361111111111
2769,69,"Rural","Low","Face-to-face",6.2,38900,1,1.30944625407166
2770,22,"Rural","High","Web",6,26910,0,2.92361111111111
2771,23,"Urban","Low","Phone",7.3,26970,1,1.79284369114878
2772,76,"Rural","Medium","Face-to-face",7,44953,0,1.30944625407166
2773,19,"Rural","Low","Web",8.1,34667,0,2.92361111111111
2774,22,"Rural","Low","Phone",7.7,25974,1,1.79284369114878
2775,33,"Urban","Medium","Phone",6.6,34081,0,1.79284369114878
2776,25,"Rural","Medium","Phone",7,54501,0,1.79284369114878
2777,45,"Rural","Low","Face-to-face",7.4,28077,1,1.30944625407166
2778,48,"Urban","High","Web",5.7,53226,0,2.92361111111111
2779,48,"Rural","Low","Face-to-face",8.9,59613,1,1.30944625407166
2780,80,"Urban","High","Phone",5.3,62371,0,1.79284369114878
2781,58,"Rural","High","Face-to-face",7.9,101476,1,1.30944625407166
2782,40,"Rural","Medium","Face-to-face",5.3,43832,1,1.30944625407166
2783,60,"Rural","Medium","Phone",6.4,43586,1,1.79284369114878
2784,62,"Urban","Low","Face-to-face",7.8,25621,0,1.30944625407166
2785,72,"Urban","Medium","Web",7.1,83324,1,2.92361111111111
2786,36,"Rural","Low","Web",6.7,41780,1,2.92361111111111
2787,72,"Urban","Low","Face-to-face",8.9,61448,1,1.30944625407166
2788,43,"Rural","Medium","Phone",6.2,36050,1,1.79284369114878
2789,77,"Urban","Medium","Face-to-face",8.9,52279,1,1.30944625407166
2790,72,"Rural","Medium","Phone",6.2,56793,0,1.79284369114878
2791,41,"Rural","Medium","Phone",6,49366,0,1.79284369114878
2792,48,"Rural","Low","Face-to-face",8.3,27621,0,1.30944625407166
2793,52,"Urban","Medium","Web",7,19964,1,2.92361111111111
2794,60,"Urban","High","Web",7.2,28338,0,2.92361111111111
2795,37,"Urban","Medium","Phone",7.2,42184,1,1.79284369114878
2796,25,"Urban","Medium","Face-to-face",6.3,17674,1,1.30944625407166
2797,22,"Rural","Low","Face-to-face",9.5,50714,1,1.30944625407166
2798,44,"Rural","Medium","Face-to-face",6.3,57049,1,1.30944625407166
2799,31,"Rural","Medium","Face-to-face",9.1,34432,0,1.30944625407166
2800,18,"Urban","High","Web",6.6,30563,0,2.92361111111111
2801,41,"Urban","Low","Phone",7.8,29754,1,1.79284369114878
2802,51,"Urban","Low","Web",7,21653,0,2.92361111111111
2803,23,"Rural","Low","Face-to-face",9,29653,0,1.30944625407166
2804,31,"Rural","High","Web",7.4,18721,0,2.92361111111111
2805,64,"Rural","Low","Face-to-face",8,30768,1,1.30944625407166
2806,19,"Urban","Medium","Web",6.2,26974,0,2.92361111111111
2807,67,"Rural","High","Face-to-face",8.9,94052,1,1.30944625407166
2808,56,"Urban","High","Web",7.3,24304,1,2.92361111111111
2809,67,"Rural","Low","Face-to-face",9.5,11283,0,1.30944625407166
2810,79,"Rural","Low","Face-to-face",7.6,24880,1,1.30944625407166
2811,34,"Rural","High","Face-to-face",6.7,89861,1,1.30944625407166
2812,65,"Rural","Medium","Phone",5.8,46293,1,1.79284369114878
2813,30,"Rural","Medium","Face-to-face",8.9,37056,1,1.30944625407166
2814,80,"Urban","High","Face-to-face",7.5,26520,1,1.30944625407166
2815,76,"Urban","High","Web",6.2,29105,1,2.92361111111111
2816,55,"Rural","Medium","Phone",7.1,51387,1,1.79284369114878
2817,46,"Rural","High","Phone",6.3,66650,0,1.79284369114878
2818,23,"Rural","Medium","Face-to-face",7.3,36164,1,1.30944625407166
2819,39,"Rural","Medium","Phone",5.8,71040,1,1.79284369114878
2820,68,"Rural","High","Web",6.9,28494,0,2.92361111111111
2821,19,"Rural","Low","Face-to-face",8.6,32968,1,1.30944625407166
2822,79,"Urban","Low","Phone",7.9,11857,1,1.79284369114878
2823,62,"Urban","High","Phone",7.9,24773,0,1.79284369114878
2824,29,"Rural","Medium","Face-to-face",7.8,30556,1,1.30944625407166
2825,27,"Rural","Low","Face-to-face",6.8,12288,1,1.30944625407166
2826,35,"Rural","Low","Phone",8.6,34519,1,1.79284369114878
2827,47,"Urban","Low","Web",5.6,30002,1,2.92361111111111
2828,54,"Urban","Low","Phone",6.4,71064,0,1.79284369114878
2829,70,"Urban","Medium","Phone",6.1,36227,1,1.79284369114878
2830,77,"Rural","Medium","Face-to-face",8.1,25948,1,1.30944625407166
2831,44,"Rural","Medium","Face-to-face",7.7,28508,1,1.30944625407166
2832,32,"Rural","Medium","Face-to-face",7.3,66659,0,1.30944625407166
2833,62,"Rural","Medium","Face-to-face",8,97860,1,1.30944625407166
2834,68,"Rural","Low","Phone",8,27731,0,1.79284369114878
2835,42,"Rural","Low","Face-to-face",6.9,82945,1,1.30944625407166
2836,70,"Rural","Low","Face-to-face",8.8,35359,1,1.30944625407166
2837,29,"Urban","Medium","Phone",7.8,111315,0,1.79284369114878
2838,62,"Rural","High","Phone",4.6,28218,0,1.79284369114878
2839,19,"Urban","Medium","Phone",7.4,31005,1,1.79284369114878
2840,57,"Urban","Medium","Web",6.7,35064,0,2.92361111111111
2841,73,"Rural","Medium","Phone",7.2,102680,1,1.79284369114878
2842,42,"Urban","Medium","Phone",6.7,21155,0,1.79284369114878
2843,56,"Rural","High","Face-to-face",7.1,36005,1,1.30944625407166
2844,60,"Rural","Medium","Phone",7.1,39379,1,1.79284369114878
2845,54,"Rural","High","Web",9.4,44658,1,2.92361111111111
2846,40,"Rural","Medium","Face-to-face",7.2,46674,1,1.30944625407166
2847,66,"Urban","Medium","Phone",7,70456,1,1.79284369114878
2848,37,"Rural","Medium","Face-to-face",7.1,43642,1,1.30944625407166
2849,24,"Urban","Medium","Web",7.9,37421,0,2.92361111111111
2850,20,"Rural","High","Web",7.7,34333,0,2.92361111111111
2851,27,"Rural","Low","Face-to-face",8.8,24941,1,1.30944625407166
2852,80,"Urban","Medium","Phone",8.1,29952,1,1.79284369114878
2853,22,"Urban","Medium","Phone",4.2,40808,1,1.79284369114878
2854,25,"Urban","Low","Phone",7.3,58871,0,1.79284369114878
2855,74,"Urban","High","Web",6.9,22941,0,2.92361111111111
2856,33,"Rural","Medium","Face-to-face",7.5,99634,1,1.30944625407166
2857,63,"Rural","Medium","Face-to-face",6.2,52415,1,1.30944625407166
2858,59,"Rural","Medium","Face-to-face",6.9,47741,0,1.30944625407166
2859,79,"Urban","Medium","Phone",6.7,22976,1,1.79284369114878
2860,29,"Urban","Medium","Web",7.8,99124,0,2.92361111111111
2861,47,"Urban","Medium","Web",5.6,38510,1,2.92361111111111
2862,76,"Rural","High","Face-to-face",9.5,30108,0,1.30944625407166
2863,59,"Urban","Medium","Web",5.3,43840,1,2.92361111111111
2864,61,"Urban","High","Web",5.2,37769,0,2.92361111111111
2865,31,"Urban","Medium","Phone",6.2,18932,0,1.79284369114878
2866,54,"Rural","High","Face-to-face",9.1,28558,1,1.30944625407166
2867,54,"Rural","Medium","Face-to-face",7.5,45806,1,1.30944625407166
2868,41,"Urban","Medium","Web",7.2,29531,0,2.92361111111111
2869,40,"Urban","Medium","Phone",6.8,28250,0,1.79284369114878
2870,30,"Rural","Low","Web",5.1,58420,1,2.92361111111111
2871,39,"Urban","Medium","Face-to-face",7,29419,1,1.30944625407166
2872,74,"Urban","Medium","Web",6.6,37979,1,2.92361111111111
2873,60,"Urban","Low","Web",6.2,42208,0,2.92361111111111
2874,47,"Urban","Low","Web",6.7,41384,0,2.92361111111111
2875,42,"Rural","Low","Phone",7.3,50917,0,1.79284369114878
2876,65,"Rural","Low","Face-to-face",8.4,137457,0,1.30944625407166
2877,24,"Rural","Low","Web",5.9,39649,0,2.92361111111111
2878,59,"Urban","Medium","Web",4.7,156761,0,2.92361111111111
2879,65,"Urban","High","Web",7.7,112453,0,2.92361111111111
2880,33,"Urban","Medium","Face-to-face",6.6,27939,0,1.30944625407166
2881,29,"Rural","High","Face-to-face",7.3,32594,1,1.30944625407166
2882,74,"Rural","Medium","Face-to-face",9.4,78562,1,1.30944625407166
2883,38,"Urban","Medium","Phone",6.8,59585,0,1.79284369114878
2884,44,"Rural","High","Face-to-face",7.9,45980,0,1.30944625407166
2885,62,"Urban","Medium","Phone",8.3,31463,0,1.79284369114878
2886,78,"Rural","High","Face-to-face",8,44556,1,1.30944625407166
2887,57,"Rural","Medium","Face-to-face",7.1,52003,1,1.30944625407166
2888,53,"Rural","Low","Face-to-face",7.9,33373,1,1.30944625407166
2889,62,"Rural","High","Face-to-face",8.1,14076,1,1.30944625407166
2890,78,"Urban","High","Phone",7.4,16587,1,1.79284369114878
2891,39,"Urban","High","Web",7.4,23487,0,2.92361111111111
2892,29,"Urban","High","Web",7.2,35985,0,2.92361111111111
2893,57,"Rural","Low","Phone",6.2,55867,0,1.79284369114878
2894,39,"Rural","High","Web",6.6,26154,0,2.92361111111111
2895,53,"Rural","Medium","Web",5.6,84925,0,2.92361111111111
2896,63,"Rural","Low","Face-to-face",8.2,15537,1,1.30944625407166
2897,41,"Rural","Low","Phone",9.2,13052,0,1.79284369114878
2898,24,"Urban","Low","Phone",5.4,56272,1,1.79284369114878
2899,78,"Urban","High","Face-to-face",7.1,21090,1,1.30944625407166
2900,49,"Urban","Medium","Phone",7.3,51504,1,1.79284369114878
2901,39,"Urban","Medium","Web",6.5,48911,0,2.92361111111111
2902,18,"Rural","High","Web",6.2,75650,0,2.92361111111111
2903,18,"Rural","Medium","Web",5.3,14443,1,2.92361111111111
2904,78,"Urban","Low","Face-to-face",7.3,33058,1,1.30944625407166
2905,54,"Rural","Low","Face-to-face",8.8,72115,1,1.30944625407166
2906,60,"Rural","Low","Face-to-face",7.8,58434,0,1.30944625407166
2907,72,"Rural","Low","Face-to-face",8,13955,1,1.30944625407166
2908,76,"Rural","Medium","Face-to-face",9.1,45577,1,1.30944625407166
2909,21,"Rural","Medium","Web",7.6,41113,0,2.92361111111111
2910,56,"Rural","Medium","Web",6.2,81629,1,2.92361111111111
2911,49,"Rural","High","Phone",7.5,36825,1,1.79284369114878
2912,36,"Rural","Medium","Phone",7.7,18496,0,1.79284369114878
2913,38,"Urban","Medium","Phone",7.4,57136,0,1.79284369114878
2914,71,"Urban","Medium","Face-to-face",8.9,21431,1,1.30944625407166
2915,39,"Rural","Low","Face-to-face",7.3,21879,0,1.30944625407166
2916,56,"Rural","Medium","Web",6.5,70053,1,2.92361111111111
2917,36,"Urban","Medium","Web",6.8,46195,0,2.92361111111111
2918,78,"Urban","Medium","Phone",6.4,101557,1,1.79284369114878
2919,60,"Urban","Low","Face-to-face",8.4,50086,0,1.30944625407166
2920,62,"Rural","Medium","Face-to-face",7.5,44970,0,1.30944625407166
2921,54,"Rural","Medium","Web",6.8,31787,0,2.92361111111111
2922,71,"Urban","Medium","Web",5.3,15208,0,2.92361111111111
2923,45,"Urban","Medium","Phone",8.6,22066,0,1.79284369114878
2924,72,"Rural","Medium","Phone",7.2,26651,1,1.79284369114878
2925,24,"Urban","Medium","Phone",8.2,64340,1,1.79284369114878
2926,47,"Rural","Medium","Face-to-face",9.3,31361,1,1.30944625407166
2927,32,"Rural","Low","Face-to-face",8.7,46814,1,1.30944625407166
2928,62,"Rural","Medium","Face-to-face",8.1,51396,0,1.30944625407166
2929,46,"Rural","Medium","Face-to-face",6.8,34343,0,1.30944625407166
2930,78,"Urban","Low","Face-to-face",8.4,59613,1,1.30944625407166
2931,74,"Urban","Medium","Phone",6.6,30232,0,1.79284369114878
2932,45,"Rural","Low","Phone",7.2,43619,1,1.79284369114878
2933,37,"Rural","Medium","Phone",6.4,31454,1,1.79284369114878
2934,21,"Rural","Medium","Phone",6.9,21639,0,1.79284369114878
2935,43,"Rural","Medium","Web",7.6,27350,1,2.92361111111111
2936,67,"Urban","Medium","Phone",5.9,49501,1,1.79284369114878
2937,49,"Rural","Medium","Web",6.3,45343,1,2.92361111111111
2938,52,"Urban","High","Phone",7.8,40110,0,1.79284369114878
2939,68,"Rural","Medium","Face-to-face",7.9,90587,1,1.30944625407166
2940,76,"Urban","Medium","Web",6.8,37883,1,2.92361111111111
2941,54,"Rural","Low","Face-to-face",8,36062,1,1.30944625407166
2942,46,"Urban","High","Web",7.4,31732,1,2.92361111111111
2943,27,"Urban","Low","Face-to-face",7.5,54652,1,1.30944625407166
2944,64,"Urban","Medium","Web",5.8,58706,0,2.92361111111111
2945,79,"Rural","Low","Face-to-face",10.6,55315,1,1.30944625407166
2946,70,"Rural","High","Phone",6.7,75080,1,1.79284369114878
2947,35,"Urban","High","Phone",5.7,38011,1,1.79284369114878
2948,67,"Rural","Medium","Phone",9,47809,0,1.79284369114878
2949,48,"Rural","Low","Phone",7.9,45817,1,1.79284369114878
2950,46,"Rural","Low","Face-to-face",10,33831,1,1.30944625407166
2951,36,"Rural","Low","Phone",5.6,29572,1,1.79284369114878
2952,78,"Urban","Medium","Face-to-face",7.4,30718,0,1.30944625407166
2953,60,"Urban","Low","Phone",7.1,37730,1,1.79284369114878
2954,51,"Rural","Low","Face-to-face",10.4,37996,1,1.30944625407166
2955,18,"Rural","High","Phone",8.3,12961,1,1.79284369114878
2956,68,"Urban","Medium","Phone",5.8,100787,0,1.79284369114878
2957,26,"Urban","Medium","Web",6.8,101054,1,2.92361111111111
2958,66,"Rural","Low","Face-to-face",8,21748,1,1.30944625407166
2959,74,"Rural","High","Phone",6.8,30832,0,1.79284369114878
2960,37,"Urban","Low","Web",7.7,22644,0,2.92361111111111
2961,80,"Urban","Medium","Face-to-face",8,31465,0,1.30944625407166
2962,70,"Rural","High","Web",6.8,22831,0,2.92361111111111
2963,65,"Rural","High","Face-to-face",8.3,26499,1,1.30944625407166
2964,72,"Urban","Medium","Phone",7.4,53373,1,1.79284369114878
2965,27,"Urban","Medium","Face-to-face",7.1,64322,0,1.30944625407166
2966,52,"Urban","High","Web",6.3,82600,1,2.92361111111111
2967,66,"Urban","Low","Face-to-face",7.8,49501,1,1.30944625407166
