"household_id","cluster_id","country","region_type","household_size","head_age","head_gender","head_education","monthly_income","employed_members","electricity_access","water_access","internet_access","health_insurance","distance_health_facility","owns_land","livestock_count","interview_date","response_status","sampling_weight"
"HH03816",175,"South Africa","Rural",7,39,"Male","Primary",1744,1,1,1,0,0,1.3,0,0,2025-03-01,"Complete",172.569914255291
"HH03817",46,"Mozambique","Urban",4,58,"Female","Tertiary",7512,2,1,1,0,1,3.1,0,0,2025-01-21,"Complete",193.556607200298
"HH03818",159,"Malawi","Urban",5,33,"Female","Primary",7922,2,1,0,0,1,2.6,1,0,2025-02-16,"Complete",84.2843836057
"HH03819",223,"South Africa","Rural",7,37,"Male","Tertiary",5594,3,0,1,0,1,1.3,1,4,2025-01-17,"Complete",163.444510498084
"HH03820",154,"Malawi","Urban",6,62,"Male","Secondary",10550,0,1,1,0,0,0.5,0,5,2025-01-30,"Refused",114.591186714824
"HH03821",219,"Zambia","Rural",8,59,"Female","Secondary",2868,3,1,1,1,0,1.2,1,1,2025-02-06,"Complete",82.2550679557025
"HH03822",224,"Botswana","Urban",6,26,"Male","Secondary",5268,1,1,1,0,0,5.2,1,2,2025-02-01,"Complete",65.1490674121305
"HH03823",135,"Zambia","Urban",4,22,"Female","Primary",3187,2,1,1,0,1,8.9,0,2,2025-01-19,"Complete",165.289479494095
"HH03824",57,"Botswana","Rural",5,52,"Male","Secondary",6001,3,1,1,0,1,6.9,0,3,2025-03-04,"Complete",166.105694067664
"HH03825",81,"South Africa","Rural",8,49,"Male","Secondary",12546,1,1,1,1,1,5.8,1,1,2025-01-01,"Partial",101.114517485257
"HH03826",14,"South Africa","Rural",5,22,"Male","Tertiary",3678,4,1,1,1,1,3.8,1,2,2025-02-06,"Complete",92.5768033252098
"HH03827",235,"Namibia","Urban",3,65,"Male",NA,6759,1,1,1,0,0,3.9,1,3,2025-02-06,"Complete",185.88389584329
"HH03828",113,"Tanzania","Rural",4,49,"Male","Tertiary",7151,1,0,1,1,0,0.1,0,0,2025-01-21,"Complete",97.184066020418
"HH03829",72,"South Africa","Urban",5,40,"Male","Secondary",13531,2,1,0,0,0,3.8,0,1,2025-01-05,"Complete",113.839742878918
"HH03830",133,"Zimbabwe","Rural",6,37,"Male","Primary",3431,1,1,1,0,0,NA,1,0,2025-01-30,"Complete",70.6497594364919
"HH03831",166,"Malawi","Rural",3,24,"Female","Primary",486,1,1,0,0,1,0.6,0,2,2025-01-02,"Complete",157.820583332796
"HH03832",96,"Zambia","Urban",3,52,"Female","Tertiary",8571,1,1,1,1,0,2.8,1,0,2025-02-06,"Complete",165.979459008668
"HH03833",24,"South Africa","Urban",5,51,"Male","Secondary",17840,2,1,0,1,1,0.9,0,1,2025-01-22,"Complete",122.856373316608
"HH03834",61,"Malawi","Rural",5,36,"Male","No education",2164,1,1,1,0,1,2,0,1,2025-01-20,"Complete",88.1916503771208
"HH03835",186,"Tanzania","Urban",5,20,"Male","Primary",13325,1,1,1,0,1,4.7,0,1,2025-03-09,"Refused",175.072719040327
"HH03836",230,"Malawi","Rural",8,84,"Male","Secondary",16281,2,0,1,0,1,1.8,1,3,2025-03-14,"Complete",199.206330336165
"HH03837",152,"Zambia","Rural",5,35,"Male","Primary",11350,2,1,1,0,1,2.7,0,4,2025-02-23,"Complete",119.200228573754
"HH03838",104,"Zambia","Urban",7,65,"Male","Primary",4593,2,1,0,0,0,4.9,1,2,2025-03-16,"Complete",57.0446843397804
"HH03839",60,"Zambia","Rural",5,59,"Male","Primary",1433,1,1,1,0,1,NA,0,2,2025-01-16,"Complete",151.096972788218
"HH03840",50,"South Africa","Rural",3,68,"Female","No education",5500,2,0,1,0,0,5.6,0,0,2025-01-04,"Complete",86.1456533777528
"HH03841",134,"Malawi","Urban",7,18,"Female","No education",3268,1,1,1,1,0,4.9,0,1,2025-03-16,"Complete",178.222445014399
"HH03842",196,"South Africa","Urban",4,36,"Male","No education",7329,1,1,1,0,0,3,1,1,2025-03-09,"Complete",163.404652522877
"HH03843",72,"Zimbabwe","Rural",5,34,"Male","Primary",1632,3,1,1,0,0,5,0,3,2025-02-26,"Complete",90.0668680900708
"HH03844",46,"Tanzania","Rural",4,20,"Male","Secondary",9534,2,1,1,0,1,5.6,1,3,2025-01-06,"Partial",166.570104868151
"HH03845",212,"Zambia","Rural",4,74,"Male","Tertiary",4978,0,1,0,0,1,2.8,0,1,2025-03-30,"Complete",55.9682606719434
"HH03846",142,"Namibia","Urban",3,36,"Female","No education",9231,1,1,1,1,0,2.5,0,2,2025-01-24,"Complete",91.7734437971376
"HH03847",123,"South Africa","Rural",4,34,"Male","Secondary",24052,1,1,1,0,0,1.4,0,1,2025-03-02,"Complete",94.2955728154629
"HH03848",51,"Zambia","Urban",8,59,"Female","No education",5793,2,0,0,1,1,1.1,1,0,2025-01-11,"Refused",186.314775678329
"HH03849",53,"Tanzania","Rural",4,46,"Female","Primary",4830,2,1,1,0,0,0.7,0,2,2025-03-16,"Complete",60.715484037064
"HH03850",106,"South Africa","Urban",8,23,"Female","No education",2343,4,1,1,1,0,5.6,1,1,2025-03-15,"Partial",75.197169824969
"HH03851",211,"Mozambique","Urban",8,18,"Male","Secondary",15179,2,1,1,0,0,3.6,1,1,2025-01-11,"Complete",195.067727367859
"HH03852",5,"Tanzania","Urban",6,32,"Female","Secondary",5761,1,1,1,0,0,1,1,1,2025-01-19,"Complete",82.7009513624944
"HH03853",29,"Zambia","Rural",5,74,"Female","Secondary",10850,0,1,1,0,1,5,1,1,2025-03-29,"Complete",79.0008692769334
"HH03854",239,"South Africa","Rural",4,21,"Female","Secondary",8800,1,1,1,1,0,3.2,0,3,2025-01-17,"Partial",87.5892536481842
"HH03855",125,"Zimbabwe","Urban",4,62,"Female","No education",4003,0,1,1,1,1,5.7,0,0,2025-03-12,"Partial",96.7715742648579
"HH03856",240,"Malawi","Rural",9,52,"Male","Primary",7767,3,1,1,0,0,3.5,0,0,2025-02-01,"Complete",180.55677274242
"HH03857",166,"South Africa","Urban",3,49,"Female","Secondary",NA,1,1,1,1,0,3.5,0,2,2025-03-11,"Complete",132.035093836021
"HH03858",18,"Zambia","Rural",3,54,"Male","Secondary",8296,0,1,1,0,0,7.3,1,0,2025-03-30,"Complete",152.642491692677
"HH03859",180,"Zambia","Urban",5,58,"Female","Secondary",53299,4,0,0,0,0,5.5,1,2,2025-02-17,"Complete",52.591249300167
"HH03860",15,"Namibia","Urban",8,48,"Male","Primary",13747,4,0,1,0,1,3.2,1,1,2025-03-14,"Complete",141.232660156675
"HH03861",84,"Mozambique","Urban",11,18,"Female","Tertiary",20807,1,1,1,0,0,6.8,1,2,2025-03-01,"Complete",176.406086876523
"HH03862",163,"Botswana","Rural",3,50,"Male","Primary",2788,1,0,1,0,0,4.3,1,3,2025-02-24,"Refused",158.490097592585
"HH03863",117,"South Africa","Rural",3,18,"Female","Tertiary",11359,0,1,1,1,0,1.1,1,4,2025-01-01,"Complete",187.54344166955
"HH03864",151,"Namibia","Rural",4,25,"Female","No education",684,1,1,1,0,0,3,1,5,2025-03-03,"Complete",164.086756261531
"HH03865",30,"Mozambique","Rural",4,49,"Female","Primary",4836,2,1,1,0,1,4.1,0,1,2025-02-22,"Complete",98.3870866009966
"HH03866",167,"South Africa","Rural",6,24,"Female","Secondary",7867,2,1,1,1,0,NA,1,5,2025-01-05,"Complete",66.5386552223936
"HH03867",228,"South Africa","Urban",6,29,"Female","Secondary",20146,2,0,1,0,0,2.8,0,4,2025-02-02,"Complete",122.938630485442
"HH03868",84,"South Africa","Rural",6,47,"Male","Tertiary",5088,1,1,1,0,0,2.6,1,1,2025-02-27,"Complete",58.2481349469163
"HH03869",78,"South Africa","Rural",5,47,"Male","Primary",NA,0,1,1,0,0,5.3,0,5,2025-02-13,"Complete",166.341993957758
"HH03870",21,"Zambia","Urban",1,48,"Male",NA,4773,0,1,1,1,0,4.2,0,3,2025-03-29,"Complete",157.456016610377
"HH03871",112,"Botswana","Urban",7,48,"Male","Primary",7763,1,1,1,0,1,3.8,0,3,2025-03-10,"Complete",71.1044848780148
"HH03872",215,"South Africa","Urban",2,70,"Female","Secondary",1736,1,0,1,1,0,6.7,1,1,2025-01-22,"Complete",198.505179071799
"HH03873",209,"Zimbabwe","Rural",4,63,"Female","Tertiary",NA,1,1,0,1,1,4.8,1,2,2025-01-09,"Complete",112.655116734095
"HH03874",228,"Tanzania","Rural",4,40,"Female","No education",806,0,1,1,0,1,2.7,1,3,2025-03-24,"Refused",101.922790869139
"HH03875",105,"Botswana","Rural",4,57,"Female","Secondary",5344,0,1,0,0,0,NA,0,1,2025-02-21,"Complete",61.2940959981643
"HH03876",165,"Malawi","Rural",6,43,"Male","Primary",3964,3,1,1,1,1,1.5,0,4,2025-02-08,"Complete",142.455887689721
"HH03877",125,"South Africa","Urban",5,30,"Male",NA,6059,2,1,0,0,1,1.5,1,3,2025-01-06,"Complete",194.785984291229
"HH03878",191,"Mozambique","Rural",4,73,"Female","Secondary",8614,1,0,1,0,0,5.2,0,4,2025-01-08,"Partial",96.2020535953343
"HH03879",226,"South Africa","Rural",5,20,"Male","No education",5757,0,1,1,0,1,4.4,1,1,2025-02-08,"Complete",61.3045228063129
"HH03880",40,"Tanzania","Rural",3,38,"Male","No education",2755,1,1,1,0,0,5.6,1,3,2025-03-04,"Complete",73.3815374551341
"HH03881",140,"South Africa","Rural",3,54,"Male","Primary",2084,0,1,1,1,0,2.6,0,0,2025-01-09,"Complete",178.774406469893
"HH03882",224,"Mozambique","Urban",7,57,"Male","Tertiary",7964,2,1,0,0,0,3.8,0,1,2025-01-06,"Complete",165.896313078701
"HH03883",38,"South Africa","Rural",3,45,"Male","Secondary",5645,1,1,1,0,0,0.1,1,2,2025-03-07,"Partial",64.5731719210744
"HH03884",88,"Tanzania","Urban",5,38,"Male","Secondary",8037,0,1,0,0,0,5.3,0,1,2025-02-07,"Complete",62.1058016666211
"HH03885",159,"Namibia","Urban",3,51,"Male","Secondary",4370,0,1,1,0,0,2.7,1,2,2025-01-14,"Complete",159.962215228006
"HH03886",168,"Namibia","Rural",7,18,"Female","Secondary",15901,3,1,0,1,0,0.4,0,1,2025-02-07,"Complete",63.1114504300058
"HH03887",211,"Mozambique","Rural",10,36,"Female","No education",2178,5,1,1,1,0,3.3,1,3,2025-01-21,"Complete",176.197118172422
"HH03888",175,"Namibia","Rural",5,38,"Female","Secondary",14965,3,1,1,0,0,NA,1,1,2025-01-11,"Complete",80.6327390018851
"HH03889",35,"Zambia","Rural",6,40,"Male","Primary",4457,2,1,0,1,0,2.2,0,1,2025-01-06,"Complete",124.512825277634
"HH03890",32,"Zimbabwe","Rural",2,64,"Male","Tertiary",7868,1,0,1,0,1,2.5,0,0,2025-03-14,"Complete",169.502561260015
"HH03891",114,"Botswana","Urban",7,64,"Female","Secondary",785,1,1,1,1,0,4.4,0,1,2025-01-05,"Complete",168.65690224804
"HH03892",21,"South Africa","Rural",7,55,"Male","Secondary",4034,1,1,1,1,0,9,0,2,2025-02-25,"Complete",147.652959905099
"HH03893",168,"Mozambique","Urban",5,69,"Male","No education",3018,2,1,1,1,0,0.7,1,0,2025-01-19,"Complete",83.6982971173711
"HH03894",37,"Mozambique","Rural",2,62,"Male","Primary",4619,1,1,1,0,0,4.1,0,1,2025-01-24,"Complete",176.508680218831
"HH03895",15,"Zambia","Urban",6,65,"Male","Secondary",15024,4,1,1,1,0,1.1,0,2,2025-03-12,"Complete",138.83390018018
"HH03896",226,"Zambia","Rural",9,44,"Male","Secondary",7068,1,1,0,0,0,4.6,1,0,2025-03-29,"Partial",127.537772024516
"HH03897",141,"Zimbabwe","Rural",3,58,"Female","No education",4902,1,0,1,0,0,7.2,1,2,2025-02-21,"Complete",155.504105705768
"HH03898",203,"Botswana","Rural",5,32,"Male","Secondary",5890,1,0,1,0,0,1.8,1,1,2025-03-13,"Complete",72.7196818450466
"HH03899",167,"Namibia","Rural",11,24,"Male","Primary",4450,3,1,0,0,1,1.7,1,2,2025-01-29,"Complete",127.117210312281
"HH03900",88,"South Africa","Rural",6,40,"Male","Secondary",2909,0,1,1,0,0,3.4,0,3,2025-02-04,"Complete",62.7088855020702
"HH03901",17,"Namibia","Rural",5,43,"Female","No education",4644,2,0,1,0,1,6.1,1,2,2025-01-04,"Refused",138.765173288994
"HH03902",207,"South Africa","Rural",2,49,"Male","Tertiary",38722,0,1,1,0,0,1.1,0,1,2025-02-07,"Complete",106.871703569777
"HH03903",27,"Mozambique","Rural",8,38,"Male","Primary",8614,4,1,1,0,0,11.8,0,2,2025-03-02,"Complete",77.1481449599378
"HH03904",117,"Mozambique","Rural",5,46,"Male","Primary",2676,3,0,1,0,0,3.9,1,2,2025-01-13,"Partial",114.281276566908
"HH03905",92,"Malawi","Urban",3,44,"Male","Tertiary",3441,0,0,0,0,0,0.7,1,5,2025-01-25,"Partial",53.2397898728959
"HH03906",162,"South Africa","Rural",6,43,"Female","Tertiary",14972,2,1,1,0,0,3.5,1,0,2025-03-12,"Complete",184.698101086542
"HH03907",15,"Malawi","Rural",7,42,"Male","Primary",2658,2,1,1,1,0,8.4,1,1,2025-01-16,"Complete",128.215073875617
"HH03908",84,"Zimbabwe","Urban",3,37,"Female","Primary",11116,1,1,1,1,0,6.1,0,1,2025-03-04,"Complete",69.6549481945112
"HH03909",206,"Namibia","Urban",6,52,"Male","Primary",3116,4,1,1,0,1,0.3,1,2,2025-03-04,"Complete",162.773571489379
"HH03910",112,"Malawi","Rural",9,43,"Male","Tertiary",3292,6,1,1,0,1,3.5,1,1,2025-01-14,"Complete",69.9246093514375
"HH03911",160,"South Africa","Rural",5,38,"Female","Tertiary",5329,2,1,0,1,1,1.8,1,1,2025-02-07,"Complete",162.035177298822
"HH03912",114,"Mozambique","Rural",6,34,"Male","Primary",6481,2,0,0,1,0,12.5,0,1,2025-02-26,"Complete",71.5441525448114
"HH03913",165,"Botswana","Rural",6,22,"Male","Secondary",4573,2,1,1,0,0,0.4,1,4,2025-01-17,"Partial",69.3581586936489
"HH03914",100,"Mozambique","Rural",4,46,"Male","No education",NA,3,1,1,0,1,2.3,1,1,2025-03-13,"Complete",75.0972671085037
"HH03915",5,"Malawi","Rural",6,43,"Male","No education",608,4,0,1,0,0,2.2,1,1,2025-03-15,"Complete",75.4322479828261
"HH03916",74,"Malawi","Rural",4,46,"Male","Primary",5926,1,1,1,1,1,2.5,1,0,2025-03-26,"Complete",133.856556832325
"HH03917",118,"Mozambique","Urban",4,49,"Male","Secondary",3736,0,1,1,1,1,3.2,0,3,2025-01-08,"Complete",77.3311859578826
"HH03918",55,"Malawi","Rural",5,53,"Female","Primary",235,1,1,0,0,0,2.3,0,3,2025-02-08,"Complete",86.1172979930416
"HH03919",243,"Zimbabwe","Urban",9,39,"Male","Primary",8614,4,1,1,0,0,6,0,0,2025-03-17,"Complete",65.8105250215158
"HH03920",222,"South Africa","Rural",3,79,"Female","Secondary",21419,0,1,1,0,1,7.5,0,1,2025-01-16,"Complete",161.147968459409
"HH03921",142,"Namibia","Rural",3,49,"Male","Primary",4246,0,1,1,0,0,4,0,2,2025-01-27,"Complete",156.935516034719
"HH03922",129,"Zambia","Rural",5,36,"Male","Secondary",3802,0,1,1,1,0,1.1,1,1,2025-02-10,"Complete",94.5272388053127
"HH03923",196,"Mozambique","Urban",6,69,"Male","Primary",4500,3,1,1,0,0,3.5,1,4,2025-03-05,"Complete",90.7443287782371
"HH03924",240,"Tanzania","Rural",7,49,"Female","No education",2845,2,1,1,1,0,5.6,1,4,2025-01-06,"Complete",79.1533887968399
"HH03925",177,"South Africa","Rural",6,25,"Female","Primary",9831,1,1,1,0,0,3.7,0,0,2025-02-17,"Complete",102.081158896908
"HH03926",126,"Mozambique","Rural",3,25,"Female","Primary",1869,0,0,1,0,0,0.8,0,2,2025-02-21,"Complete",142.937392368913
"HH03927",84,"South Africa","Urban",4,35,"Male","Secondary",6098,0,1,1,1,1,0.3,1,3,2025-03-17,"Complete",107.671696192119
"HH03928",102,"South Africa","Rural",6,41,"Male","Primary",1133,1,1,1,0,0,4.8,0,2,2025-03-27,"Complete",94.7369287023321
"HH03929",43,"Mozambique","Urban",3,91,"Female","Secondary",6725,0,1,0,0,1,2.8,0,3,2025-02-23,"Complete",196.873791411053
"HH03930",39,"Zambia","Rural",2,61,"Female","No education",1328,1,0,1,0,1,2.5,1,1,2025-03-26,"Complete",187.543074053247
"HH03931",23,"Zimbabwe","Rural",2,49,"Male","Secondary",10130,0,0,1,1,1,10.2,0,2,2025-01-19,"Complete",183.247155754361
"HH03932",3,"Zambia","Rural",5,29,"Male","Secondary",978,2,0,1,0,0,3.9,1,2,2025-03-21,"Complete",142.110667482484
"HH03933",107,"Zimbabwe","Urban",7,41,"Male","Secondary",3153,4,1,1,0,0,4.9,0,2,2025-03-21,"Complete",99.9982231296599
"HH03934",92,"Botswana","Rural",5,55,"Male","Tertiary",3555,2,1,0,0,0,1.2,1,3,2025-01-31,"Complete",83.8816230301745
"HH03935",40,"Mozambique","Rural",8,49,"Female","Tertiary",7937,4,0,0,0,0,6,0,3,2025-02-01,"Complete",191.898760246113
"HH03936",132,"Malawi","Rural",3,35,"Male","No education",4435,1,1,1,0,1,6.2,0,3,2025-01-22,"Complete",87.6059635309502
"HH03937",229,"Mozambique","Urban",6,36,"Male","Tertiary",8908,1,1,1,0,0,2.2,1,3,2025-03-24,"Complete",63.2769496412948
"HH03938",199,"South Africa","Rural",4,47,"Male","Primary",5682,0,1,1,1,1,3.7,1,4,2025-03-10,"Complete",136.815846804529
"HH03939",155,"Botswana","Rural",8,66,"Male","Primary",3469,3,1,1,1,1,2.9,0,1,2025-02-16,"Complete",124.887229735032
"HH03940",110,"Tanzania","Urban",5,36,"Female","Secondary",1179,1,1,1,0,0,0.3,1,2,2025-03-12,"Complete",75.6000219727866
"HH03941",185,"Namibia","Rural",5,59,"Female","No education",2848,2,1,0,0,0,5.7,0,2,2025-01-27,"Complete",129.658910795115
"HH03942",12,"Mozambique","Rural",5,42,"Male","Secondary",1585,2,1,0,1,0,1.5,1,3,2025-02-03,"Complete",168.969782034401
"HH03943",186,"Botswana","Rural",1,41,"Male","Primary",2534,0,0,1,0,0,3.6,1,2,2025-02-28,"Complete",156.395018892363
"HH03944",42,"South Africa","Rural",8,39,"Male","Secondary",4464,3,1,1,0,0,3,1,1,2025-03-04,"Refused",135.569650656544
"HH03945",185,"Zimbabwe","Rural",6,57,"Male","Tertiary",4285,3,1,1,1,0,3,0,1,2025-03-06,"Complete",117.350835399702
"HH03946",54,"Namibia","Rural",2,56,"Female","Secondary",6002,0,1,1,0,1,7,0,2,2025-01-20,"Refused",113.611692737322
"HH03947",88,"South Africa","Rural",6,51,"Male",NA,5384,3,1,0,1,0,0.7,0,1,2025-02-22,"Partial",86.3695847219788
"HH03948",112,"South Africa","Urban",3,39,"Female",NA,861,0,0,1,0,1,4,1,1,2025-02-28,"Complete",181.468344212044
"HH03949",71,"Namibia","Rural",2,49,"Male","Primary",10319,0,1,1,0,0,12.4,1,2,2025-02-12,"Complete",172.10475935135
"HH03950",132,"Mozambique","Rural",8,43,"Female","Primary",3434,1,0,0,1,0,4.5,0,3,2025-02-14,"Complete",195.531854161527
"HH03951",182,"Tanzania","Rural",4,60,"Female","Tertiary",1914,1,1,1,0,0,7.8,0,3,2025-03-17,"Complete",105.593746784143
"HH03952",37,"South Africa","Rural",2,54,"Male","Primary",8726,0,0,1,0,0,3.2,1,1,2025-01-07,"Partial",94.6674924576655
"HH03953",140,"Botswana","Urban",5,39,"Male","Primary",4074,1,0,0,1,0,2.1,0,3,2025-01-29,"Complete",146.90287928097
"HH03954",142,"South Africa","Rural",2,63,"Female","Secondary",9284,0,1,1,0,1,4.7,0,1,2025-01-13,"Complete",100.073829572648
"HH03955",121,"Mozambique","Urban",4,56,"Male","Secondary",3880,0,1,1,0,0,2.2,0,3,2025-03-30,"Complete",132.351855002344
"HH03956",188,"Mozambique","Rural",3,31,"Male","Secondary",11483,0,1,1,0,1,1.5,0,1,2025-02-22,"Complete",138.840030424763
"HH03957",143,"Mozambique","Urban",7,49,"Male","Tertiary",3834,4,1,0,0,0,5.6,1,3,2025-01-18,"Complete",50.5122852977365
"HH03958",118,"South Africa","Urban",4,42,"Male","No education",3704,1,1,1,1,1,2.5,0,1,2025-02-27,"Partial",103.875393001363
"HH03959",158,"Botswana","Rural",6,48,"Male","Primary",2830,3,0,1,0,1,3.8,1,2,2025-03-15,"Complete",152.921586437151
"HH03960",7,"South Africa","Rural",4,39,"Female","Primary",5031,0,1,1,0,1,1.8,1,4,2025-03-17,"Partial",72.7560081402771
"HH03961",18,"Namibia","Urban",10,38,"Male","No education",3443,2,1,1,0,1,4.5,0,1,2025-03-11,"Complete",179.415175935719
"HH03962",28,"Zimbabwe","Rural",9,48,"Male","Tertiary",3685,3,1,1,0,0,4.8,0,2,2025-03-01,"Partial",67.5096298684366
"HH03963",73,"Namibia","Urban",5,49,"Female","No education",2171,3,0,0,0,0,1.4,0,4,2025-03-18,"Complete",191.50103488937
"HH03964",204,"Namibia","Urban",2,43,"Male","Secondary",10747,0,1,0,1,0,1.2,0,2,2025-02-20,"Complete",196.016038220841
"HH03965",92,"Malawi","Rural",7,38,"Female","Secondary",3941,4,1,1,0,0,2.5,1,1,2025-03-08,"Partial",118.706416117493
"HH03966",69,"Botswana","Urban",6,21,"Female","Secondary",3310,0,1,1,1,1,6.8,1,0,2025-03-10,"Complete",121.673216274939
"HH03967",202,"Mozambique","Rural",4,68,"Male","No education",6099,1,1,0,0,0,5.3,0,4,2025-03-09,"Complete",136.571056221146
"HH03968",200,"Zambia","Rural",4,19,"Male","Secondary",5404,1,1,1,0,1,2.7,1,1,2025-02-12,"Complete",55.2525033475831
"HH03969",106,"Namibia","Rural",5,30,"Female","Secondary",4791,2,1,1,0,0,4.5,0,0,2025-02-17,"Refused",55.3151381318457
"HH03970",182,"Zimbabwe","Rural",9,44,"Male","No education",5361,3,1,1,0,0,1.3,0,0,2025-03-31,"Complete",109.646910254378
"HH03971",57,"Mozambique","Rural",2,60,"Female","Secondary",781,1,1,0,0,1,3.3,0,5,2025-01-26,"Complete",76.9239230430685
"HH03972",206,"South Africa","Urban",3,52,"Female","Tertiary",19151,0,1,1,1,0,1.3,0,1,2025-03-30,"Complete",102.122221072204
"HH03973",171,"Namibia","Rural",5,34,"Male","Primary",3244,2,1,0,0,0,5.5,0,1,2025-03-13,"Complete",161.129355500452
"HH03974",24,"Namibia","Urban",3,34,"Male","Primary",18693,1,1,1,0,0,1.4,0,2,2025-02-21,"Complete",194.80031626299
"HH03975",122,"South Africa","Rural",9,57,"Male","Primary",2899,5,1,1,1,1,2.4,0,2,2025-03-25,"Complete",68.0963961989619
"HH03976",163,"Mozambique","Rural",8,45,"Male","Primary",2730,2,1,1,0,1,3.2,1,2,2025-02-17,"Complete",51.899098942522
"HH03977",177,"Zimbabwe","Urban",5,49,"Male","Primary",8570,3,1,1,1,0,2.5,0,3,2025-03-15,"Complete",183.556444349233
"HH03978",6,"Namibia","Rural",6,48,"Male","No education",2522,4,1,1,0,0,3,0,3,2025-02-16,"Complete",58.6779236327857
"HH03979",250,"South Africa","Rural",8,49,"Male","No education",5605,4,1,1,0,1,5,0,1,2025-01-04,"Refused",188.30334340455
"HH03980",202,"Botswana","Urban",4,42,"Male","Secondary",13082,2,1,0,1,1,2.6,0,2,2025-01-24,"Complete",75.236632488668
"HH03981",120,"Mozambique","Rural",6,54,"Female","Secondary",9825,1,1,1,0,0,2.2,0,3,2025-02-05,"Complete",88.0576495546848
"HH03982",140,"Mozambique","Rural",1,37,"Male","Tertiary",1398,0,1,1,0,0,4.7,1,1,2025-02-20,"Refused",104.651671857573
"HH03983",167,"South Africa","Rural",5,53,"Male","Tertiary",3836,3,1,0,1,1,13,1,3,2025-02-13,"Complete",167.182064405642
"HH03984",181,"South Africa","Urban",3,39,"Female","No education",2640,2,1,1,1,1,2.2,0,2,2025-02-21,"Complete",114.368316030595
"HH03985",142,"South Africa","Urban",7,26,"Male","Secondary",7479,1,1,1,0,0,7.5,1,3,2025-02-20,"Complete",196.790510916617
"HH03986",86,"South Africa","Rural",2,53,"Male","Primary",8634,0,1,1,0,0,3.2,0,0,2025-01-18,"Complete",155.888831079938
"HH03987",9,"South Africa","Rural",3,27,"Male","Primary",5752,1,1,1,1,0,8.9,0,3,2025-03-24,"Partial",122.979386721272
"HH03988",38,"Namibia","Rural",8,54,"Male","Primary",1212,4,1,1,1,0,6.3,0,1,2025-02-11,"Complete",112.565682560671
"HH03989",214,"Botswana","Urban",6,47,"Male","Primary",23466,2,0,1,0,0,6,0,2,2025-02-05,"Complete",83.0280630616471
"HH03990",115,"Malawi","Rural",1,50,"Female","Primary",4190,0,0,1,0,0,1.7,0,1,2025-01-11,"Complete",53.5268276929855
"HH03991",235,"South Africa","Urban",3,38,"Female","Secondary",23754,1,1,1,0,1,4.4,0,0,2025-03-04,"Complete",171.5516038239
"HH03992",85,"South Africa","Urban",8,55,"Male","Tertiary",5333,3,0,1,1,0,2,1,5,2025-01-25,"Complete",92.5150924012996
"HH03993",49,"South Africa","Rural",9,38,"Male","Secondary",5061,3,0,1,0,0,1.7,1,3,2025-01-21,"Complete",128.736762620974
"HH03994",176,"South Africa","Rural",5,64,"Female","Secondary",1877,1,1,0,0,0,3.3,0,1,2025-03-05,"Partial",199.298070510849
"HH03995",156,"South Africa","Urban",5,48,"Female","Secondary",5086,1,0,0,0,0,9.6,1,0,2025-01-02,"Partial",130.083725694567
"HH03996",218,"Zimbabwe","Urban",4,35,"Male","Primary",2922,1,1,1,0,1,1.2,0,1,2025-03-03,"Complete",158.845567610115
"HH03997",247,"Zambia","Urban",10,38,"Female","Primary",11250,4,1,1,0,0,10.7,0,3,2025-01-09,"Complete",104.146485577803
"HH03998",55,"South Africa","Rural",3,58,"Male","Primary",19493,0,0,0,0,0,2.6,0,2,2025-02-26,"Partial",192.442987719551
