"household_id","panel","wave","panel_wave","income","employment","expenditure"
"P5_H504",5,8,4,59843,1,59969
"P5_H505",5,8,4,29636,1,29902
"P5_H506",5,8,4,44825,1,24673
"P5_H507",5,8,4,122297,1,57239
"P5_H508",5,8,4,58032,1,47704
"P5_H509",5,8,4,86075,0,30334
"P5_H510",5,8,4,90075,0,63113
"P5_H511",5,8,4,47365,1,29081
"P5_H512",5,8,4,43850,0,43297
"P5_H513",5,8,4,30705,1,31804
"P5_H514",5,8,4,36799,1,35760
"P5_H515",5,8,4,24807,1,61021
"P5_H516",5,8,4,49836,0,48178
"P5_H517",5,8,4,77437,0,68460
"P5_H518",5,8,4,90410,1,60931
"P5_H519",5,8,4,88073,1,116117
"P5_H520",5,8,4,52626,1,47004
"P5_H521",5,8,4,57951,0,51376
"P5_H522",5,8,4,50736,0,49171
"P5_H523",5,8,4,45202,1,49444
"P5_H524",5,8,4,40801,1,48629
"P5_H525",5,8,4,59792,0,57589
"P5_H526",5,8,4,52895,1,50588
"P5_H527",5,8,4,91743,0,20878
"P5_H528",5,8,4,63259,1,52690
"P5_H529",5,8,4,59770,0,31140
"P5_H530",5,8,4,62119,1,27680
"P5_H531",5,8,4,77084,0,37245
"P5_H532",5,8,4,49711,0,41163
"P5_H533",5,8,4,43537,1,57152
"P5_H534",5,8,4,46992,0,49425
"P5_H535",5,8,4,34742,0,46182
"P5_H536",5,8,4,45197,1,32248
"P5_H537",5,8,4,76485,1,23313
"P5_H538",5,8,4,18023,1,59182
"P5_H539",5,8,4,60242,1,33180
"P5_H540",5,8,4,69040,1,29289
"P5_H541",5,8,4,52356,0,50993
"P5_H542",5,8,4,70801,1,36981
"P5_H543",5,8,4,46908,1,37057
"P5_H544",5,8,4,100095,0,52927
"P5_H545",5,8,4,33416,1,74468
"P5_H546",5,8,4,50685,1,59340
"P5_H547",5,8,4,66926,0,49982
"P5_H548",5,8,4,36659,1,51923
"P5_H549",5,8,4,89872,1,40402
"P5_H550",5,8,4,77402,1,32565
"P5_H551",5,8,4,35602,0,57967
"P5_H552",5,8,4,121975,0,79463
"P5_H553",5,8,4,112451,0,47764
"P5_H554",5,8,4,48905,0,75052
"P5_H555",5,8,4,42110,1,46581
"P5_H556",5,8,4,27294,1,36310
"P5_H557",5,8,4,55158,1,47986
"P5_H558",5,8,4,81572,0,45695
"P5_H559",5,8,4,54747,1,112322
"P5_H560",5,8,4,33252,1,30488
"P5_H561",5,8,4,30888,1,28807
"P5_H562",5,8,4,119926,0,48097
"P5_H563",5,8,4,67282,0,51093
"P5_H564",5,8,4,65348,1,35695
"P5_H565",5,8,4,46333,0,59868
"P5_H566",5,8,4,31560,0,33399
"P5_H567",5,8,4,65412,1,44516
"P5_H568",5,8,4,43724,1,37988
"P5_H569",5,8,4,66480,1,69392
"P5_H570",5,8,4,42311,0,18153
"P5_H571",5,8,4,46503,1,31658
"P5_H572",5,8,4,112666,1,34616
"P5_H573",5,8,4,26560,0,55936
"P5_H574",5,8,4,48705,1,37704
"P5_H575",5,8,4,51801,1,39371
"P5_H576",5,8,4,52769,0,46581
"P5_H577",5,8,4,37806,0,49827
"P5_H578",5,8,4,37280,1,35152
"P5_H579",5,8,4,73271,1,52812
"P5_H580",5,8,4,45458,1,29720
"P5_H581",5,8,4,37906,0,30445
"P5_H582",5,8,4,37085,1,27011
"P5_H583",5,8,4,55169,1,36508
"P5_H584",5,8,4,43506,1,35278
"P5_H585",5,8,4,24780,0,85587
"P5_H586",5,8,4,38064,0,45126
"P5_H587",5,8,4,66736,0,71691
"P5_H588",5,8,4,78155,0,58395
"P5_H589",5,8,4,49476,1,50606
"P5_H590",5,8,4,52491,1,37727
"P5_H591",5,8,4,57267,1,34576
"P5_H592",5,8,4,62657,0,42950
"P5_H593",5,8,4,22970,0,49948
"P5_H594",5,8,4,56781,1,34712
"P5_H595",5,8,4,59058,1,49603
"P5_H596",5,8,4,25323,1,46824
"P5_H597",5,8,4,53078,1,55876
"P5_H598",5,8,4,68157,1,60057
"P5_H599",5,8,4,30225,0,91097
"P5_H600",5,8,4,41370,1,66088
"P5_H601",5,8,4,154942,1,44745
"P5_H602",5,8,4,41429,0,43640
"P5_H603",5,8,4,100608,0,33622
"P5_H604",5,8,4,59756,0,58675
"P5_H605",5,8,4,123938,1,25953
"P5_H606",5,8,4,38760,0,39609
"P5_H607",5,8,4,46841,0,35545
"P5_H608",5,8,4,47120,1,39526
"P5_H609",5,8,4,25247,1,40447
"P5_H610",5,8,4,23287,1,38327
"P5_H611",5,8,4,69172,1,51904
"P5_H612",5,8,4,61623,1,34469
"P5_H613",5,8,4,95735,1,32388
"P5_H614",5,8,4,70931,1,50972
"P5_H615",5,8,4,36181,0,34487
"P5_H616",5,8,4,37100,0,23577
"P5_H617",5,8,4,41653,1,52079
"P5_H618",5,8,4,52194,0,91978
"P5_H619",5,8,4,69149,1,49859
"P5_H620",5,8,4,39772,1,51103
"P5_H621",5,8,4,55205,0,42870
"P5_H622",5,8,4,59677,1,30801
"P5_H623",5,8,4,48721,1,43308
"P5_H624",5,8,4,121796,1,33172
"P5_H625",5,8,4,68932,1,39095
"P5_H626",5,8,4,66688,1,52436
"P5_H627",5,8,4,55803,0,60389
"P5_H628",5,8,4,48083,0,47263
"P5_H629",5,8,4,75574,0,36724
"P5_H630",5,8,4,37721,1,81358
"P5_H631",5,8,4,59397,0,37967
"P5_H632",5,8,4,45703,1,25419
"P5_H633",5,8,4,32649,1,57441
"P5_H634",5,8,4,35651,0,56287
"P5_H635",5,8,4,62074,1,62376
"P5_H636",5,8,4,106059,0,47531
"P5_H637",5,8,4,57016,1,55505
"P5_H638",5,8,4,36748,1,49452
"P5_H639",5,8,4,37556,0,48138
"P5_H640",5,8,4,30779,1,58116
"P5_H641",5,8,4,52085,0,48885
"P5_H642",5,8,4,63502,1,52510
"P5_H643",5,8,4,55449,1,40317
"P5_H644",5,8,4,61297,1,31388
"P5_H645",5,8,4,42229,1,39186
"P5_H646",5,8,4,36388,1,35742
"P5_H647",5,8,4,54309,1,44800
"P5_H648",5,8,4,69025,1,59178
"P5_H649",5,8,4,94387,0,63951
"P5_H650",5,8,4,60967,1,44369
"P5_H651",5,8,4,75706,0,50480
"P5_H652",5,8,4,39090,0,42019
"P5_H653",5,8,4,40123,1,51924
"P5_H654",5,8,4,30347,1,36900
"P5_H655",5,8,4,64047,0,46934
"P5_H656",5,8,4,29914,0,53586
"P5_H657",5,8,4,52370,1,38215
"P5_H658",5,8,4,69601,1,52505
"P5_H659",5,8,4,66011,1,49348
"P5_H660",5,8,4,44003,0,36607
"P5_H661",5,8,4,59260,1,72209
"P5_H662",5,8,4,24378,1,35767
"P5_H663",5,8,4,34358,0,56559
"P5_H664",5,8,4,95000,0,42779
"P5_H665",5,8,4,59311,0,61160
"P5_H666",5,8,4,57360,1,23189
"P5_H667",5,8,4,70392,1,29865
"P5_H668",5,8,4,51033,0,54834
"P5_H669",5,8,4,33400,1,52313
"P5_H670",5,8,4,42514,0,31084
"P5_H671",5,8,4,75151,0,50500
"P5_H672",5,8,4,51533,1,45220
"P5_H673",5,8,4,97415,0,56672
"P5_H674",5,8,4,62773,0,40896
"P5_H675",5,8,4,25048,1,36148
"P5_H676",5,8,4,62910,1,59291
"P5_H677",5,8,4,47812,1,35330
"P5_H678",5,8,4,96518,1,37887
"P5_H679",5,8,4,45438,1,49270
"P5_H680",5,8,4,44588,1,75390
"P5_H681",5,8,4,58620,0,68159
"P5_H682",5,8,4,70542,1,32559
"P5_H683",5,8,4,78118,0,50425
"P5_H684",5,8,4,23794,0,40313
"P5_H685",5,8,4,54281,0,37984
"P5_H686",5,8,4,48456,1,60701
"P5_H687",5,8,4,41382,1,51134
"P5_H688",5,8,4,22570,0,41466
"P5_H689",5,8,4,77716,0,33468
"P5_H690",5,8,4,44435,0,40534
"P5_H691",5,8,4,26703,1,39134
"P5_H692",5,8,4,90178,1,76974
"P5_H693",5,8,4,41301,0,42180
"P5_H694",5,8,4,74636,1,41642
"P5_H695",5,8,4,71838,1,95049
"P5_H696",5,8,4,70220,0,29144
"P5_H697",5,8,4,94595,0,36103
"P5_H698",5,8,4,47037,0,35809
"P5_H699",5,8,4,37567,1,91117
"P5_H700",5,8,4,31407,0,48569
"P5_H701",5,8,4,50172,1,20403
"P5_H702",5,8,4,70939,1,27681
"P5_H703",5,8,4,95367,1,49474
"P5_H704",5,8,4,99987,0,37203
"P5_H705",5,8,4,51675,1,24953
"P5_H706",5,8,4,27372,1,39892
"P5_H707",5,8,4,91629,1,36685
"P5_H708",5,8,4,49924,1,36981
"P5_H709",5,8,4,53958,0,46724
"P5_H710",5,8,4,85065,1,33642
"P5_H711",5,8,4,44876,1,38295
"P5_H712",5,8,4,40301,0,54396
"P5_H713",5,8,4,55956,1,41849
"P5_H714",5,8,4,57809,0,25018
"P5_H715",5,8,4,77328,0,33835
"P5_H716",5,8,4,53062,1,54932
"P5_H717",5,8,4,96140,0,22800
"P5_H718",5,8,4,51773,0,75826
"P5_H719",5,8,4,58202,1,33309
"P5_H720",5,8,4,75838,0,38012
"P5_H721",5,8,4,97122,1,82429
"P5_H722",5,8,4,34286,1,54269
"P5_H723",5,8,4,47160,1,45786
"P5_H724",5,8,4,49977,1,37955
"P5_H725",5,8,4,57774,0,44535
"P5_H726",5,8,4,29526,1,21734
"P5_H727",5,8,4,75355,1,55480
"P5_H728",5,8,4,41061,1,47115
"P5_H729",5,8,4,67218,1,33306
"P5_H730",5,8,4,47509,1,48345
"P5_H731",5,8,4,59580,0,35944
"P5_H732",5,8,4,57406,1,47655
"P5_H733",5,8,4,100098,0,36828
"P5_H734",5,8,4,41394,1,38936
"P5_H735",5,8,4,43026,0,41176
"P5_H736",5,8,4,67672,1,39555
"P5_H737",5,8,4,37375,1,52372
"P5_H738",5,8,4,53580,1,38402
"P5_H739",5,8,4,36726,1,23861
"P5_H740",5,8,4,72071,0,40080
"P5_H741",5,8,4,35125,0,46812
"P5_H742",5,8,4,76712,1,38946
"P5_H743",5,8,4,78386,1,30810
"P5_H744",5,8,4,48499,0,62065
"P5_H745",5,8,4,120905,0,35878
"P5_H746",5,8,4,63537,1,38264
"P5_H747",5,8,4,78848,1,35752
"P5_H748",5,8,4,81359,0,56660
"P5_H749",5,8,4,70754,0,58767
"P5_H750",5,8,4,37886,0,59926
"P5_H751",5,8,4,90069,1,111412
"P5_H752",5,8,4,85708,0,49540
"P5_H753",5,8,4,37654,1,44955
"P5_H754",5,8,4,51078,0,46578
"P5_H755",5,8,4,33568,0,56059
"P5_H756",5,8,4,61509,0,40039
"P5_H757",5,8,4,64111,0,25520
"P5_H758",5,8,4,58289,1,58600
"P5_H759",5,8,4,67030,1,48019
"P5_H760",5,8,4,47881,1,55816
"P5_H761",5,8,4,59282,0,28410
"P5_H762",5,8,4,30090,1,45633
"P5_H763",5,8,4,88960,1,48214
"P5_H764",5,8,4,61462,1,43365
"P5_H765",5,8,4,61098,1,34513
"P5_H766",5,8,4,106752,1,41725
"P5_H767",5,8,4,76318,1,29639
"P5_H768",5,8,4,83294,1,32774
"P5_H769",5,8,4,123870,1,52689
"P5_H770",5,8,4,51862,1,43625
"P5_H771",5,8,4,38638,1,29311
"P5_H772",5,8,4,86315,1,49947
"P5_H773",5,8,4,30419,1,26527
"P5_H774",5,8,4,25167,0,40873
"P5_H775",5,8,4,33665,1,37605
"P5_H776",5,8,4,57417,1,36105
"P5_H777",5,8,4,42967,1,37296
"P5_H778",5,8,4,115512,0,36127
"P5_H779",5,8,4,52723,0,40390
"P5_H780",5,8,4,40706,1,30716
"P5_H781",5,8,4,61309,0,45894
"P5_H782",5,8,4,30111,1,60271
"P5_H783",5,8,4,80748,1,39401
"P5_H784",5,8,4,35138,1,31593
"P5_H785",5,8,4,50699,1,32685
"P5_H786",5,8,4,79313,1,46311
"P5_H787",5,8,4,76673,1,41463
"P5_H788",5,8,4,40913,1,36818
"P5_H789",5,8,4,61377,1,37111
"P5_H790",5,8,4,75022,1,27679
"P5_H791",5,8,4,54736,0,49324
"P5_H792",5,8,4,38237,0,35116
"P5_H793",5,8,4,47311,0,35763
"P5_H794",5,8,4,31183,0,43959
"P5_H795",5,8,4,37205,1,29559
"P5_H796",5,8,4,36060,0,47312
"P5_H797",5,8,4,65956,0,33887
"P5_H798",5,8,4,56032,0,32893
"P5_H799",5,8,4,56646,1,53600
"P5_H800",5,8,4,38757,1,40660
"P5_H801",5,8,4,49459,0,46336
"P5_H802",5,8,4,77940,0,31385
"P5_H803",5,8,4,50688,1,36444
"P5_H804",5,8,4,31657,0,57484
"P5_H805",5,8,4,85991,0,42630
"P5_H806",5,8,4,26840,0,54239
"P5_H807",5,8,4,57135,0,39110
"P5_H808",5,8,4,66249,1,35281
"P5_H809",5,8,4,51426,1,30646
"P5_H810",5,8,4,67929,0,39517
"P5_H811",5,8,4,45935,1,26425
"P5_H812",5,8,4,66578,1,43285
"P5_H813",5,8,4,58257,1,35349
"P5_H814",5,8,4,25070,1,65219
"P5_H815",5,8,4,36448,0,37734
"P5_H816",5,8,4,64469,1,33250
"P5_H817",5,8,4,30389,1,31308
"P5_H818",5,8,4,34124,1,39014
"P5_H819",5,8,4,21628,0,66019
"P5_H820",5,8,4,28232,1,39359
"P5_H821",5,8,4,28416,0,55709
"P5_H822",5,8,4,36424,0,56827
"P5_H823",5,8,4,31618,1,45629
"P5_H824",5,8,4,46228,1,41577
"P5_H825",5,8,4,68133,1,45987
"P5_H826",5,8,4,36850,0,35540
"P5_H827",5,8,4,41205,0,49034
"P5_H828",5,8,4,55274,1,63728
"P5_H829",5,8,4,87577,1,64669
"P5_H830",5,8,4,29175,1,39735
"P5_H831",5,8,4,96104,1,27958
"P5_H832",5,8,4,74955,1,50918
"P5_H833",5,8,4,45874,1,44507
"P5_H834",5,8,4,81860,1,98160
"P5_H835",5,8,4,88352,1,17922
"P5_H836",5,8,4,25968,0,36952
"P5_H837",5,8,4,50232,1,62215
"P5_H838",5,8,4,82229,0,31565
"P5_H839",5,8,4,68517,0,65281
"P5_H840",5,8,4,44938,1,31377
"P5_H841",5,8,4,46740,1,74343
"P5_H842",5,8,4,40640,1,64873
"P5_H843",5,8,4,65079,1,38352
"P5_H844",5,8,4,41144,0,44979
"P5_H845",5,8,4,34478,0,60861
"P5_H846",5,8,4,25692,0,20076
"P5_H847",5,8,4,26002,0,35148
"P5_H848",5,8,4,25753,1,47391
"P5_H849",5,8,4,32314,1,56689
"P5_H850",5,8,4,51944,0,34399
"P5_H851",5,8,4,129546,0,35112
"P5_H852",5,8,4,58022,0,37289
"P5_H853",5,8,4,48721,0,39393
"P5_H854",5,8,4,37767,1,44535
"P5_H855",5,8,4,55649,1,44968
"P5_H856",5,8,4,89067,0,61482
"P5_H857",5,8,4,34419,0,40624
"P5_H858",5,8,4,59494,1,50772
"P5_H859",5,8,4,41999,1,27621
"P5_H860",5,8,4,35975,1,61565
"P5_H861",5,8,4,48935,0,57383
"P5_H862",5,8,4,71898,1,38819
"P5_H863",5,8,4,132842,0,35354
"P5_H864",5,8,4,29736,0,37856
"P5_H865",5,8,4,69493,1,41087
"P5_H866",5,8,4,40026,0,39281
"P5_H867",5,8,4,69025,0,49345
"P5_H868",5,8,4,66549,1,38689
"P5_H869",5,8,4,51357,0,58823
"P5_H870",5,8,4,66286,0,70105
"P5_H871",5,8,4,77225,1,52386
"P5_H872",5,8,4,46078,1,47922
"P5_H873",5,8,4,71465,0,80706
"P5_H874",5,8,4,44029,1,41788
"P5_H875",5,8,4,57133,0,49397
"P5_H876",5,8,4,72945,0,38380
"P5_H877",5,8,4,60979,1,40853
"P5_H878",5,8,4,39114,1,50053
"P5_H879",5,8,4,59162,1,34667
"P5_H880",5,8,4,100710,1,66003
"P5_H881",5,8,4,47809,0,56841
"P5_H882",5,8,4,47828,0,51413
"P5_H883",5,8,4,45357,1,35683
"P5_H884",5,8,4,56941,1,57950
"P5_H885",5,8,4,48732,1,47068
"P5_H886",5,8,4,28557,1,46773
"P5_H887",5,8,4,65676,1,33805
"P5_H888",5,8,4,29082,1,39589
"P5_H889",5,8,4,67051,0,53078
"P5_H890",5,8,4,42026,1,55950
"P5_H891",5,8,4,46192,0,31148
"P5_H892",5,8,4,96700,1,41911
"P5_H893",5,8,4,64088,1,58531
"P5_H894",5,8,4,72899,0,48754
"P5_H895",5,8,4,51350,1,46101
"P5_H896",5,8,4,76897,1,42411
"P5_H897",5,8,4,74753,1,62942
"P5_H898",5,8,4,85362,1,26023
"P5_H899",5,8,4,61484,1,53224
"P5_H900",5,8,4,42668,0,43725
"P5_H901",5,8,4,51438,1,42384
"P5_H902",5,8,4,50812,1,50757
"P5_H903",5,8,4,61347,0,61420
"P5_H904",5,8,4,59245,1,22759
"P5_H905",5,8,4,68384,0,26547
"P5_H906",5,8,4,49272,0,48251
"P5_H907",5,8,4,57892,0,27749
"P5_H908",5,8,4,50119,1,52057
"P5_H909",5,8,4,27007,1,23951
"P5_H910",5,8,4,64922,1,65309
"P5_H911",5,8,4,92384,0,51049
"P5_H912",5,8,4,82534,1,31911
"P5_H913",5,8,4,62963,0,39870
"P5_H914",5,8,4,59823,1,44872
"P5_H915",5,8,4,24383,1,53933
"P5_H916",5,8,4,85754,1,47857
"P5_H917",5,8,4,143088,1,37745
"P5_H918",5,8,4,85376,0,38974
"P5_H919",5,8,4,46164,1,63833
"P5_H920",5,8,4,38128,1,56339
"P5_H921",5,8,4,47120,0,61205
"P5_H922",5,8,4,50070,1,43428
"P5_H923",5,8,4,46889,1,35509
"P5_H924",5,8,4,80830,1,33671
"P5_H925",5,8,4,49245,1,29739
"P5_H926",5,8,4,50244,1,50984
"P5_H927",5,8,4,41341,1,42966
"P5_H928",5,8,4,84238,1,37976
"P5_H929",5,8,4,107970,1,50650
"P5_H930",5,8,4,44958,1,55105
"P5_H931",5,8,4,55852,0,47367
"P5_H932",5,8,4,57525,1,24198
"P5_H933",5,8,4,49576,0,39182
"P5_H934",5,8,4,45755,0,37366
"P5_H935",5,8,4,60555,0,50609
"P5_H936",5,8,4,90915,1,57029
"P5_H937",5,8,4,51930,1,54041
"P5_H938",5,8,4,53050,0,45656
"P5_H939",5,8,4,60855,1,54259
"P5_H940",5,8,4,40924,1,30291
"P5_H941",5,8,4,56035,1,69360
"P5_H942",5,8,4,70571,1,41596
"P5_H943",5,8,4,48339,0,55839
"P5_H944",5,8,4,51706,1,32926
"P5_H945",5,8,4,74844,1,25821
"P5_H946",5,8,4,36124,1,39302
"P5_H947",5,8,4,89936,0,53545
"P5_H948",5,8,4,30670,1,38142
"P5_H949",5,8,4,62963,0,40862
"P5_H950",5,8,4,29893,1,82776
"P5_H951",5,8,4,60475,0,54642
"P5_H952",5,8,4,32970,0,41212
"P5_H953",5,8,4,55043,1,56015
"P5_H954",5,8,4,46662,1,68586
"P5_H955",5,8,4,37757,1,37824
"P5_H956",5,8,4,42507,1,40410
"P5_H957",5,8,4,16937,1,60572
"P5_H958",5,8,4,65644,1,65481
"P5_H959",5,8,4,114542,0,40589
"P5_H960",5,8,4,52335,1,39870
"P5_H961",5,8,4,56162,0,58310
"P5_H962",5,8,4,145596,1,35507
"P5_H963",5,8,4,50885,1,38339
"P5_H964",5,8,4,70274,1,42394
"P5_H965",5,8,4,79368,1,35463
"P5_H966",5,8,4,51954,1,82001
"P5_H967",5,8,4,90956,0,66844
"P5_H968",5,8,4,48227,0,43494
"P5_H969",5,8,4,58127,0,71129
"P5_H970",5,8,4,30889,1,58808
"P5_H971",5,8,4,55446,1,33388
"P5_H972",5,8,4,27243,0,46063
"P5_H973",5,8,4,48627,1,79503
"P5_H974",5,8,4,36545,0,28252
"P5_H975",5,8,4,35083,1,37502
"P5_H976",5,8,4,73307,1,69782
"P5_H977",5,8,4,23880,0,34715
"P5_H978",5,8,4,75866,0,55931
"P5_H979",5,8,4,37971,1,38180
"P5_H980",5,8,4,47060,1,36780
"P5_H981",5,8,4,38605,0,36251
"P5_H982",5,8,4,92928,0,72329
"P5_H983",5,8,4,84346,0,48265
"P5_H984",5,8,4,86131,1,45492
"P5_H985",5,8,4,64559,0,33044
"P5_H986",5,8,4,66258,0,45626
"P5_H987",5,8,4,26143,0,41328
"P5_H988",5,8,4,51044,1,42916
"P5_H989",5,8,4,35890,1,33398
"P5_H990",5,8,4,137443,1,44651
"P5_H991",5,8,4,62092,0,27833
"P5_H992",5,8,4,54164,1,61718
"P5_H993",5,8,4,78516,0,46184
"P5_H994",5,8,4,100028,0,68829
"P5_H995",5,8,4,78652,1,41357
"P5_H996",5,8,4,59377,0,32327
"P5_H997",5,8,4,36377,0,29534
"P5_H998",5,8,4,122045,1,54118
"P5_H999",5,8,4,74686,1,36175
"P5_H1000",5,8,4,54173,1,48675
"P5_H1",5,9,5,43188,0,39114
"P5_H2",5,9,5,108393,1,39204
"P5_H3",5,9,5,52190,0,42268
"P5_H4",5,9,5,90890,0,40246
"P5_H5",5,9,5,63107,1,75223
"P5_H6",5,9,5,39031,0,55567
"P5_H7",5,9,5,77843,1,37219
"P5_H8",5,9,5,96615,0,53494
"P5_H9",5,9,5,27904,1,44397
"P5_H10",5,9,5,80796,1,48760
"P5_H11",5,9,5,74853,1,73226
"P5_H12",5,9,5,72576,0,62060
"P5_H13",5,9,5,31840,0,34724
"P5_H14",5,9,5,62902,1,28251
"P5_H15",5,9,5,103076,1,44286
"P5_H16",5,9,5,68481,0,56816
"P5_H17",5,9,5,39052,1,29181
"P5_H18",5,9,5,53394,1,38763
"P5_H19",5,9,5,88281,1,36287
"P5_H20",5,9,5,46880,1,35003
"P5_H21",5,9,5,111825,1,45740
"P5_H22",5,9,5,62075,1,56720
"P5_H23",5,9,5,33025,1,23953
"P5_H24",5,9,5,77597,1,50206
"P5_H25",5,9,5,41545,0,73612
"P5_H26",5,9,5,23370,1,53451
"P5_H27",5,9,5,60135,0,44676
"P5_H28",5,9,5,58217,1,50395
"P5_H29",5,9,5,48518,0,71680
"P5_H30",5,9,5,57531,1,54976
"P5_H31",5,9,5,41535,0,87410
"P5_H32",5,9,5,43486,0,51297
"P5_H33",5,9,5,68858,1,61438
"P5_H34",5,9,5,65790,1,53406
"P5_H35",5,9,5,37957,1,61451
"P5_H36",5,9,5,73563,1,40785
"P5_H37",5,9,5,60267,1,53546
"P5_H38",5,9,5,55260,0,56515
"P5_H39",5,9,5,78218,0,50239
"P5_H40",5,9,5,33795,0,34150
"P5_H41",5,9,5,33494,1,52212
"P5_H42",5,9,5,51528,0,67103
"P5_H43",5,9,5,55100,0,25995
"P5_H44",5,9,5,24490,0,31170
"P5_H45",5,9,5,60785,1,44438
"P5_H46",5,9,5,39007,1,34600
"P5_H47",5,9,5,81214,0,64535
"P5_H48",5,9,5,39077,0,62193
"P5_H49",5,9,5,48689,1,34465
"P5_H50",5,9,5,75690,1,56041
"P5_H51",5,9,5,42762,0,52575
"P5_H52",5,9,5,70124,1,47811
"P5_H53",5,9,5,38504,1,49839
"P5_H54",5,9,5,50314,0,84733
"P5_H55",5,9,5,59375,1,42373
"P5_H56",5,9,5,40856,0,66237
"P5_H57",5,9,5,83541,1,38638
"P5_H58",5,9,5,32849,1,43719
"P5_H59",5,9,5,63193,0,77439
"P5_H60",5,9,5,36959,1,53198
"P5_H61",5,9,5,54346,0,35520
"P5_H62",5,9,5,74837,1,40441
"P5_H63",5,9,5,22210,0,57360
"P5_H64",5,9,5,67396,0,42769
"P5_H65",5,9,5,82966,0,26440
"P5_H66",5,9,5,45423,0,46818
"P5_H67",5,9,5,32109,1,77109
"P5_H68",5,9,5,50606,0,71544
"P5_H69",5,9,5,61207,0,37111
"P5_H70",5,9,5,31619,1,31803
"P5_H71",5,9,5,46916,1,44384
"P5_H72",5,9,5,119209,0,38123
"P5_H73",5,9,5,73706,0,41007
"P5_H74",5,9,5,39625,1,37214
"P5_H75",5,9,5,54344,1,39748
"P5_H76",5,9,5,69259,0,64527
"P5_H77",5,9,5,49386,1,45681
"P5_H78",5,9,5,95253,1,18512
"P5_H79",5,9,5,33328,1,72513
"P5_H80",5,9,5,68464,0,33566
"P5_H81",5,9,5,56456,0,95165
"P5_H82",5,9,5,42967,1,55532
"P5_H83",5,9,5,44753,1,33832
"P5_H84",5,9,5,68806,0,31976
"P5_H85",5,9,5,28911,0,54073
"P5_H86",5,9,5,74116,0,38733
"P5_H87",5,9,5,154564,0,41329
"P5_H88",5,9,5,93345,1,34107
"P5_H89",5,9,5,69665,1,30139
"P5_H90",5,9,5,32779,0,41912
"P5_H91",5,9,5,36760,0,42227
"P5_H92",5,9,5,58744,1,51635
"P5_H93",5,9,5,26228,1,73492
"P5_H94",5,9,5,54559,1,58371
"P5_H95",5,9,5,42574,1,33976
"P5_H96",5,9,5,38146,1,58223
"P5_H97",5,9,5,59181,1,53120
"P5_H98",5,9,5,64750,1,31130
"P5_H99",5,9,5,48160,1,48817
"P5_H100",5,9,5,47067,1,53372
"P5_H101",5,9,5,43823,1,56407
"P5_H102",5,9,5,60974,0,34395
"P5_H103",5,9,5,38968,1,30657
"P5_H104",5,9,5,76441,0,54769
"P5_H105",5,9,5,36948,1,27088
"P5_H106",5,9,5,65643,0,52117
"P5_H107",5,9,5,101529,0,53168
"P5_H108",5,9,5,90065,1,38643
"P5_H109",5,9,5,62090,1,36061
"P5_H110",5,9,5,34474,1,41812
"P5_H111",5,9,5,74871,1,33518
"P5_H112",5,9,5,49143,1,46952
"P5_H113",5,9,5,38189,0,39733
"P5_H114",5,9,5,71557,0,80604
"P5_H115",5,9,5,54169,1,30097
"P5_H116",5,9,5,48384,1,58782
"P5_H117",5,9,5,117310,1,53187
"P5_H118",5,9,5,37762,1,37116
"P5_H119",5,9,5,47600,1,44545
"P5_H120",5,9,5,96954,1,55485
"P5_H121",5,9,5,33880,0,55293
"P5_H122",5,9,5,67900,1,55758
"P5_H123",5,9,5,69292,0,52115
"P5_H124",5,9,5,39273,1,48866
"P5_H125",5,9,5,116073,0,65473
"P5_H126",5,9,5,54992,1,42902
"P5_H127",5,9,5,39599,0,40337
"P5_H128",5,9,5,102644,0,34361
"P5_H129",5,9,5,62413,1,68723
"P5_H130",5,9,5,95627,1,38999
"P5_H131",5,9,5,89894,0,48514
"P5_H132",5,9,5,42991,1,58067
"P5_H133",5,9,5,67768,0,67063
"P5_H134",5,9,5,24464,0,31742
"P5_H135",5,9,5,139869,1,30829
"P5_H136",5,9,5,50631,1,34568
"P5_H137",5,9,5,60848,0,32694
"P5_H138",5,9,5,101921,0,31882
"P5_H139",5,9,5,43589,1,30050
"P5_H140",5,9,5,42151,1,80349
"P5_H141",5,9,5,42074,1,36992
"P5_H142",5,9,5,53948,1,42526
"P5_H143",5,9,5,104454,1,83307
"P5_H144",5,9,5,71221,1,63182
"P5_H145",5,9,5,46499,0,86598
"P5_H146",5,9,5,80929,1,32399
"P5_H147",5,9,5,35248,0,49588
"P5_H148",5,9,5,58778,1,63307
"P5_H149",5,9,5,40692,0,61235
"P5_H150",5,9,5,84570,1,42387
"P5_H151",5,9,5,23054,0,53929
"P5_H152",5,9,5,51563,0,44248
"P5_H153",5,9,5,41163,1,27829
"P5_H154",5,9,5,84337,0,67005
"P5_H155",5,9,5,56223,0,42274
"P5_H156",5,9,5,40001,0,44343
"P5_H157",5,9,5,74921,1,70707
"P5_H158",5,9,5,51099,1,39547
"P5_H159",5,9,5,65297,0,39844
"P5_H160",5,9,5,58762,0,48898
"P5_H161",5,9,5,49486,1,58648
"P5_H162",5,9,5,60072,1,42424
"P5_H163",5,9,5,50818,1,35847
"P5_H164",5,9,5,61339,1,97890
"P5_H165",5,9,5,55913,1,40990
"P5_H166",5,9,5,42989,0,65270
"P5_H167",5,9,5,59987,1,61736
"P5_H168",5,9,5,55544,0,29805
